104.28.39.35,142.93.221.230,441,0.351589000
142.93.221.230,104.28.39.35,673,0.352016000
104.28.39.35,142.93.221.230,442,0.810899000
142.93.221.230,104.28.39.35,660,1.138528000
104.28.39.35,142.93.221.230,524,1.169170000
104.28.39.35,142.93.221.230,448,1.170674000
104.28.39.35,142.93.221.230,463,1.491371000
142.93.221.230,104.28.39.35,515,1.497886000
142.93.221.230,104.28.39.35,736,1.510594000
104.28.39.35,142.93.221.230,445,1.923900000
104.28.39.35,142.93.221.230,458,1.923901000
142.93.221.230,104.28.39.35,1036,1.925090000
142.93.221.230,104.28.39.35,1169,1.925798000
104.28.39.35,142.93.221.230,499,1.929470000
142.93.221.230,104.28.39.35,452,2.138214000
104.28.39.35,142.93.221.230,524,2.485083000
104.28.39.35,142.93.221.230,471,2.547524000
142.93.221.230,104.28.39.35,58,2.547996000
104.28.39.35,142.93.221.230,482,2.567554000
104.28.39.35,142.93.221.230,505,2.567555000
104.28.39.35,142.93.221.230,472,2.567555000
142.93.221.230,104.28.39.35,1419,2.568132000
142.93.221.230,104.28.39.35,1305,2.569026000
104.28.39.35,142.93.221.230,470,2.834928000
142.93.221.230,104.28.39.35,886,2.835435000
142.93.221.230,104.28.39.35,826,2.892843000
142.93.221.230,104.28.39.35,687,2.917340000
104.28.39.35,142.93.221.230,627,3.246760000
142.93.221.230,104.28.39.35,268,3.884179000
104.28.39.35,142.93.221.230,821,4.574907000
142.93.221.230,104.28.39.35,72,4.576345000
104.28.39.35,142.93.221.230,821,4.576914000
104.28.39.35,142.93.221.230,817,4.576914000
142.93.221.230,104.28.39.35,1263,4.577875000
104.28.39.35,142.93.221.230,812,4.577983000
142.93.221.230,104.28.39.35,880,4.578142000
104.28.39.35,142.93.221.230,741,4.581782000
142.93.221.230,104.28.39.35,153,4.582229000
142.93.221.230,104.28.39.35,1367,4.902603000
104.28.39.35,142.93.221.230,826,5.911400000
142.93.221.230,104.28.39.35,124,5.914274000
104.28.39.35,142.93.221.230,820,5.915275000
104.28.39.35,142.93.221.230,815,6.055463000
142.93.221.230,104.28.39.35,1232,6.547181000
142.93.221.230,104.28.39.35,666,6.706164000
172.226.21.154,142.93.221.230,453,31.505274000
142.93.221.230,172.226.21.154,685,31.505698000
172.226.21.154,142.93.221.230,454,31.840549000
142.93.221.230,172.226.21.154,281,32.136307000
172.226.21.154,142.93.221.230,593,32.242788000
172.226.21.154,142.93.221.230,601,32.243474000
142.93.221.230,172.226.21.154,1458,32.245804000
172.226.21.154,142.93.221.230,592,32.461820000
142.93.221.230,172.226.21.154,1471,32.462647000
142.93.221.230,172.226.21.154,802,32.546401000
172.226.21.154,142.93.221.230,569,32.546804000
142.93.221.230,172.226.21.154,637,32.547419000
172.226.21.154,142.93.221.230,595,32.571342000
142.93.221.230,172.226.21.154,1290,32.572115000
172.226.21.154,142.93.221.230,569,32.578059000
172.226.21.154,142.93.221.230,576,32.589305000
142.93.221.230,172.226.21.154,1217,32.589976000
172.226.21.154,142.93.221.230,574,32.781223000
142.93.221.230,172.226.21.154,136,32.782947000
172.226.21.154,142.93.221.230,554,32.875787000
142.93.221.230,172.226.21.154,1436,32.876552000
142.93.221.230,172.226.21.154,936,32.876872000
172.226.21.154,142.93.221.230,516,32.885754000
142.93.221.230,172.226.21.154,919,32.891711000
172.226.21.154,142.93.221.230,559,32.899302000
142.93.221.230,172.226.21.154,1301,32.900427000
172.226.21.154,142.93.221.230,560,32.920473000
142.93.221.230,172.226.21.154,1090,32.922023000
172.226.21.154,142.93.221.230,535,33.110019000
142.93.221.230,172.226.21.154,1367,33.111229000
172.226.21.154,142.93.221.230,527,33.196421000
142.93.221.230,172.226.21.154,656,33.197855000
172.226.21.154,142.93.221.230,558,33.208955000
142.93.221.230,172.226.21.154,76,33.210192000
172.226.21.154,142.93.221.230,557,33.223399000
142.93.221.230,172.226.21.154,1002,33.224541000
172.226.21.154,142.93.221.230,549,33.255625000
142.93.221.230,172.226.21.154,1502,33.256380000
172.226.21.154,142.93.221.230,548,33.265503000
142.93.221.230,172.226.21.154,1397,33.266541000
172.226.21.154,142.93.221.230,549,33.438442000
142.93.221.230,172.226.21.154,1202,33.439040000
172.226.21.154,142.93.221.230,552,33.529162000
142.93.221.230,172.226.21.154,1455,33.529797000
172.226.21.154,142.93.221.230,515,33.539979000
142.93.221.230,172.226.21.154,1114,33.540573000
172.226.21.154,142.93.221.230,552,33.557790000
172.226.21.154,142.93.221.230,576,33.591455000
142.93.221.230,172.226.21.154,944,33.592521000
172.226.21.154,142.93.221.230,592,33.596452000
142.93.221.230,172.226.21.154,1264,33.597088000
172.226.21.154,142.93.221.230,590,33.761330000
142.93.221.230,172.226.21.154,862,33.762759000
172.226.21.154,142.93.221.230,586,33.842077000
142.93.221.230,172.226.21.154,919,33.842880000
172.226.21.154,142.93.221.230,555,33.871564000
142.93.221.230,172.226.21.154,1147,33.873160000
172.226.21.154,142.93.221.230,478,33.925514000
142.93.221.230,172.226.21.154,1180,33.926222000
172.226.21.154,142.93.221.230,513,34.013749000
142.93.221.230,172.226.21.154,671,34.014362000
172.226.21.154,142.93.221.230,540,34.093428000
142.93.221.230,172.226.21.154,759,34.094139000
142.93.221.230,172.226.21.154,858,34.146935000
172.226.21.154,142.93.221.230,539,34.159439000
142.93.221.230,172.226.21.154,1379,34.160760000
172.226.21.154,142.93.221.230,490,34.207898000
142.93.221.230,172.226.21.154,1036,34.208499000
172.226.21.154,142.93.221.230,561,34.256540000
142.93.221.230,172.226.21.154,1190,34.257195000
