104.28.39.35,142.93.221.230,441,8.619190000
142.93.221.230,104.28.39.35,673,8.619546000
104.28.39.35,142.93.221.230,442,9.237764000
142.93.221.230,104.28.39.35,659,9.570518000
104.28.39.35,142.93.221.230,524,9.720866000
104.28.39.35,142.93.221.230,448,9.722535000
142.93.221.230,104.28.39.35,736,10.055669000
104.28.39.35,142.93.221.230,463,10.255472000
142.93.221.230,104.28.39.35,515,10.263516000
142.93.221.230,104.28.39.35,1444,10.715648000
104.28.39.35,142.93.221.230,499,10.729126000
104.28.39.35,142.93.221.230,458,10.752226000
104.28.39.35,142.93.221.230,445,10.752475000
142.93.221.230,104.28.39.35,1169,10.753099000
142.93.221.230,104.28.39.35,1036,10.753569000
104.28.39.35,142.93.221.230,524,11.493122000
104.28.39.35,142.93.221.230,471,11.544077000
142.93.221.230,104.28.39.35,58,11.544538000
104.28.39.35,142.93.221.230,505,11.563424000
104.28.39.35,142.93.221.230,472,11.563424000
104.28.39.35,142.93.221.230,482,11.563540000
142.93.221.230,104.28.39.35,1419,11.564060000
142.93.221.230,104.28.39.35,1305,11.564727000
142.93.221.230,104.28.39.35,760,11.692599000
142.93.221.230,104.28.39.35,826,11.888754000
104.28.39.35,142.93.221.230,470,11.946704000
142.93.221.230,104.28.39.35,886,11.947185000
104.28.39.35,142.93.221.230,626,12.454039000
142.93.221.230,104.28.39.35,268,13.101160000
104.28.39.35,142.93.221.230,811,13.824338000
142.93.221.230,104.28.39.35,880,13.824832000
104.28.39.35,142.93.221.230,820,13.829972000
142.93.221.230,104.28.39.35,72,13.830345000
104.28.39.35,142.93.221.230,820,13.831685000
142.93.221.230,104.28.39.35,1263,13.832297000
104.28.39.35,142.93.221.230,814,14.138406000
104.28.39.35,142.93.221.230,740,14.151324000
142.93.221.230,104.28.39.35,153,14.151642000
142.93.221.230,104.28.39.35,666,15.088184000
104.28.39.32,142.93.221.230,441,39.484173000
142.93.221.230,104.28.39.32,673,39.484605000
104.28.39.32,142.93.221.230,442,39.845156000
142.93.221.230,104.28.39.32,1277,40.167872000
104.28.39.32,142.93.221.230,589,40.267749000
142.93.221.230,104.28.39.32,1446,40.268488000
104.28.39.32,142.93.221.230,581,40.269821000
104.28.39.32,142.93.221.230,580,40.558405000
142.93.221.230,104.28.39.32,59,40.559383000
142.93.221.230,104.28.39.32,1414,40.601887000
104.28.39.32,142.93.221.230,564,40.606412000
142.93.221.230,104.28.39.32,1205,40.607085000
104.28.39.32,142.93.221.230,557,40.608574000
104.28.39.32,142.93.221.230,583,40.608574000
142.93.221.230,104.28.39.32,1278,40.609162000
104.28.39.32,142.93.221.230,557,40.617525000
142.93.221.230,104.28.39.32,625,40.618233000
104.28.39.32,142.93.221.230,562,40.892469000
142.93.221.230,104.28.39.32,316,40.893773000
142.93.221.230,104.28.39.32,1032,40.941110000
104.28.39.32,142.93.221.230,542,40.945571000
142.93.221.230,104.28.39.32,924,40.946437000
104.28.39.32,142.93.221.230,504,40.947364000
104.28.39.32,142.93.221.230,547,40.951987000
142.93.221.230,104.28.39.32,1385,40.952858000
104.28.39.32,142.93.221.230,548,40.959875000
142.93.221.230,104.28.39.32,1270,40.961758000
142.93.221.230,104.28.39.32,515,41.273436000
104.28.39.32,142.93.221.230,523,41.275098000
142.93.221.230,104.28.39.32,1403,41.275877000
104.28.39.32,142.93.221.230,515,41.281645000
142.93.221.230,104.28.39.32,836,41.283132000
104.28.39.32,142.93.221.230,546,41.286748000
142.93.221.230,104.28.39.32,208,41.287972000
104.28.39.32,142.93.221.230,545,41.298663000
142.93.221.230,104.28.39.32,1086,41.299877000
104.28.39.32,142.93.221.230,537,41.306272000
142.93.221.230,104.28.39.32,90,41.306785000
104.28.39.32,142.93.221.230,536,41.684920000
142.93.221.230,104.28.39.32,1385,41.685634000
104.28.39.32,142.93.221.230,537,41.686449000
142.93.221.230,104.28.39.32,1190,41.686917000
104.28.39.32,142.93.221.230,503,41.687084000
142.93.221.230,104.28.39.32,1102,41.687411000
104.28.39.32,142.93.221.230,564,41.688801000
142.93.221.230,104.28.39.32,932,41.689337000
104.28.39.32,142.93.221.230,540,41.690627000
104.28.39.32,142.93.221.230,540,41.690785000
142.93.221.230,104.28.39.32,1443,41.691107000
104.28.39.32,142.93.221.230,580,42.018346000
142.93.221.230,104.28.39.32,1252,42.019251000
142.93.221.230,104.28.39.32,934,42.020343000
104.28.39.32,142.93.221.230,578,42.025769000
142.93.221.230,104.28.39.32,994,42.026947000
104.28.39.32,142.93.221.230,574,42.032897000
142.93.221.230,104.28.39.32,907,42.033431000
104.28.39.32,142.93.221.230,543,42.034507000
142.93.221.230,104.28.39.32,1279,42.035302000
104.28.39.32,142.93.221.230,466,42.041809000
142.93.221.230,104.28.39.32,1168,42.042398000
104.28.39.32,142.93.221.230,501,42.404441000
142.93.221.230,104.28.39.32,659,42.405125000
104.28.39.32,142.93.221.230,527,42.406157000
104.28.39.32,142.93.221.230,546,42.406657000
142.93.221.230,104.28.39.32,63,42.407028000
142.93.221.230,104.28.39.32,825,42.407657000
104.28.39.32,142.93.221.230,478,42.407867000
104.28.39.32,142.93.221.230,528,42.407900000
142.93.221.230,104.28.39.32,1024,42.408257000
104.28.39.32,142.93.221.230,549,42.408374000
142.93.221.230,104.28.39.32,795,42.408776000
142.93.221.230,104.28.39.32,1178,42.409125000
104.28.39.32,142.93.221.230,551,42.816435000
142.93.221.230,104.28.39.32,462,42.817048000
104.28.39.32,142.93.221.230,550,42.822610000
142.93.221.230,104.28.39.32,88,42.823318000
104.28.39.32,142.93.221.230,556,42.848284000
104.28.39.32,142.93.221.230,567,42.848285000
