172.225.132.235,142.93.221.230,453,10.041098000
142.93.221.230,172.225.132.235,685,10.041537000
172.225.132.235,142.93.221.230,454,10.395366000
142.93.221.230,172.225.132.235,775,10.693892000
172.225.132.235,142.93.221.230,460,10.806736000
172.225.132.235,142.93.221.230,536,10.814314000
172.225.132.235,142.93.221.230,475,11.033606000
142.93.221.230,172.225.132.235,919,11.040889000
142.93.221.230,172.225.132.235,996,11.115502000
172.225.132.235,142.93.221.230,457,11.347412000
142.93.221.230,172.225.132.235,1048,11.348512000
172.225.132.235,142.93.221.230,511,11.351787000
172.225.132.235,142.93.221.230,470,11.360567000
142.93.221.230,172.225.132.235,1181,11.361346000
142.93.221.230,172.225.132.235,489,11.765209000
172.225.132.235,142.93.221.230,536,12.109380000
172.225.132.235,142.93.221.230,483,12.175119000
142.93.221.230,172.225.132.235,990,12.175853000
172.225.132.235,142.93.221.230,494,12.192028000
142.93.221.230,172.225.132.235,693,12.192753000
172.225.132.235,142.93.221.230,484,12.194542000
172.225.132.235,142.93.221.230,517,12.197960000
142.93.221.230,172.225.132.235,1143,12.198291000
142.93.221.230,172.225.132.235,1132,12.221090000
172.225.132.235,142.93.221.230,482,12.426903000
142.93.221.230,172.225.132.235,370,12.427451000
142.93.221.230,172.225.132.235,310,12.488269000
172.225.132.235,142.93.221.230,639,12.761666000
142.93.221.230,172.225.132.235,1392,13.623068000
172.225.132.235,142.93.221.230,824,14.106800000
142.93.221.230,172.225.132.235,844,14.107242000
172.225.132.235,142.93.221.230,833,14.108698000
142.93.221.230,172.225.132.235,891,14.109081000
172.225.132.235,142.93.221.230,833,14.116333000
142.93.221.230,172.225.132.235,1148,14.116778000
172.225.132.235,142.93.221.230,753,14.413160000
142.93.221.230,172.225.132.235,117,14.413655000
172.225.132.235,142.93.221.230,829,14.443603000
142.93.221.230,172.225.132.235,467,14.445144000
172.225.132.235,142.93.221.230,826,15.638772000
142.93.221.230,172.225.132.235,80,15.639778000
172.225.132.235,142.93.221.230,827,15.796434000
142.93.221.230,172.225.132.235,94,16.423167000
172.226.19.154,142.93.221.230,453,41.152568000
142.93.221.230,172.226.19.154,685,41.152883000
172.226.19.154,142.93.221.230,454,41.621725000
142.93.221.230,172.226.19.154,281,41.904515000
172.226.19.154,142.93.221.230,601,42.075294000
142.93.221.230,172.226.19.154,1458,42.076002000
172.226.19.154,142.93.221.230,593,42.079958000
172.226.19.154,142.93.221.230,592,42.239358000
142.93.221.230,172.226.19.154,1471,42.240017000
142.93.221.230,172.226.19.154,802,42.376531000
172.226.19.154,142.93.221.230,569,42.386507000
172.226.19.154,142.93.221.230,576,42.395031000
142.93.221.230,172.226.19.154,1217,42.395633000
172.226.19.154,142.93.221.230,569,42.399346000
