104.28.39.38,142.93.221.230,441,0.356164000
142.93.221.230,104.28.39.38,673,0.356624000
104.28.39.38,142.93.221.230,442,0.766053000
142.93.221.230,104.28.39.38,660,1.092350000
104.28.39.38,142.93.221.230,524,1.209938000
104.28.39.38,142.93.221.230,448,1.209938000
104.28.39.38,142.93.221.230,463,1.443181000
142.93.221.230,104.28.39.38,515,1.450405000
142.93.221.230,104.28.39.38,735,1.547193000
104.28.39.38,142.93.221.230,499,1.795842000
104.28.39.38,142.93.221.230,445,1.800706000
142.93.221.230,104.28.39.38,1036,1.801470000
104.28.39.38,142.93.221.230,458,1.808332000
142.93.221.230,104.28.39.38,1169,1.808935000
142.93.221.230,104.28.39.38,453,2.201228000
104.28.39.38,142.93.221.230,524,2.551866000
104.28.39.38,142.93.221.230,471,2.664375000
142.93.221.230,104.28.39.38,58,2.665161000
104.28.39.38,142.93.221.230,482,2.680944000
142.93.221.230,104.28.39.38,1305,2.681682000
104.28.39.38,142.93.221.230,472,2.684368000
104.28.39.38,142.93.221.230,505,2.685658000
142.93.221.230,104.28.39.38,1419,2.686029000
142.93.221.230,104.28.39.38,69,2.776775000
104.28.39.38,142.93.221.230,470,2.891613000
142.93.221.230,104.28.39.38,886,2.892292000
142.93.221.230,104.28.39.38,826,3.010889000
104.28.39.38,142.93.221.230,626,3.234452000
142.93.221.230,104.28.39.38,268,3.865981000
104.28.39.38,142.93.221.230,811,4.576521000
142.93.221.230,104.28.39.38,880,4.576923000
104.28.39.38,142.93.221.230,820,4.582279000
104.28.39.38,142.93.221.230,820,4.582280000
104.28.39.38,142.93.221.230,740,4.582713000
142.93.221.230,104.28.39.38,153,4.583311000
142.93.221.230,104.28.39.38,1263,4.583923000
142.93.221.230,104.28.39.38,72,4.584787000
104.28.39.38,142.93.221.230,816,4.587547000
142.93.221.230,104.28.39.38,1367,4.908591000
104.28.39.38,142.93.221.230,819,6.054336000
104.28.39.38,142.93.221.230,819,6.054428000
104.28.39.38,142.93.221.230,809,6.054839000
142.93.221.230,104.28.39.38,1385,6.056837000
104.28.39.38,142.93.221.230,814,6.182158000
142.93.221.230,104.28.39.38,1298,6.378901000
142.93.221.230,104.28.39.38,150,6.379643000
142.93.221.230,104.28.39.38,666,7.145413000
104.28.39.37,142.93.221.230,441,31.682099000
142.93.221.230,104.28.39.37,673,31.682621000
104.28.39.37,142.93.221.230,442,32.131848000
142.93.221.230,104.28.39.37,1277,32.455907000
104.28.39.37,142.93.221.230,589,32.496237000
142.93.221.230,104.28.39.37,1446,32.497107000
104.28.39.37,142.93.221.230,581,32.503573000
142.93.221.230,104.28.39.37,1414,32.835991000
104.28.39.37,142.93.221.230,580,32.843097000
104.28.39.37,142.93.221.230,557,32.843298000
142.93.221.230,104.28.39.37,59,32.843984000
142.93.221.230,104.28.39.37,1032,32.855129000
104.28.39.37,142.93.221.230,557,32.855578000
104.28.39.37,142.93.221.230,583,32.855974000
142.93.221.230,104.28.39.37,625,32.856288000
142.93.221.230,104.28.39.37,1278,32.857021000
104.28.39.37,142.93.221.230,564,32.857489000
142.93.221.230,104.28.39.37,1205,32.858059000
104.28.39.37,142.93.221.230,562,33.253182000
104.28.39.37,142.93.221.230,504,33.253869000
104.28.39.37,142.93.221.230,548,33.254005000
104.28.39.37,142.93.221.230,547,33.254133000
142.93.221.230,104.28.39.37,316,33.254850000
104.28.39.37,142.93.221.230,542,33.254881000
104.28.39.37,142.93.221.230,523,33.255657000
142.93.221.230,104.28.39.37,924,33.257301000
142.93.221.230,104.28.39.37,1403,33.257907000
142.93.221.230,104.28.39.37,1270,33.259142000
142.93.221.230,104.28.39.37,1385,33.259662000
142.93.221.230,104.28.39.37,515,33.582624000
104.28.39.37,142.93.221.230,515,33.600100000
104.28.39.37,142.93.221.230,545,33.600372000
142.93.221.230,104.28.39.37,1086,33.601467000
104.28.39.37,142.93.221.230,546,33.601943000
142.93.221.230,104.28.39.37,836,33.602877000
142.93.221.230,104.28.39.37,208,33.603541000
104.28.39.37,142.93.221.230,537,33.607148000
142.93.221.230,104.28.39.37,90,33.607819000
104.28.39.37,142.93.221.230,536,33.608685000
142.93.221.230,104.28.39.37,1385,33.609146000
104.28.39.37,142.93.221.230,537,33.971563000
104.28.39.37,142.93.221.230,540,33.971563000
142.93.221.230,104.28.39.37,1190,33.972440000
104.28.39.37,142.93.221.230,540,33.973130000
142.93.221.230,104.28.39.37,1443,33.973654000
104.28.39.37,142.93.221.230,503,33.977482000
104.28.39.37,142.93.221.230,564,33.977927000
142.93.221.230,104.28.39.37,1102,33.978216000
142.93.221.230,104.28.39.37,932,33.978752000
104.28.39.37,142.93.221.230,580,33.979515000
142.93.221.230,104.28.39.37,1252,33.980098000
142.93.221.230,104.28.39.37,934,33.986106000
104.28.39.37,142.93.221.230,578,34.317190000
142.93.221.230,104.28.39.37,994,34.318258000
104.28.39.37,142.93.221.230,574,34.324262000
104.28.39.37,142.93.221.230,543,34.324796000
142.93.221.230,104.28.39.37,907,34.324906000
142.93.221.230,104.28.39.37,1279,34.325846000
104.28.39.37,142.93.221.230,501,34.326089000
104.28.39.37,142.93.221.230,466,34.326315000
142.93.221.230,104.28.39.37,659,34.326418000
142.93.221.230,104.28.39.37,1168,34.326825000
104.28.39.37,142.93.221.230,528,34.330231000
142.93.221.230,104.28.39.37,795,34.330848000
104.28.39.37,142.93.221.230,549,34.687838000
104.28.39.37,142.93.221.230,527,34.687838000
104.28.39.37,142.93.221.230,546,34.688346000
142.93.221.230,104.28.39.37,1178,34.688466000
142.93.221.230,104.28.39.37,825,34.688905000
104.28.39.37,142.93.221.230,478,34.689549000
142.93.221.230,104.28.39.37,1024,34.689858000
142.93.221.230,104.28.39.37,63,34.690005000
104.28.39.37,142.93.221.230,556,34.751669000
104.28.39.37,142.93.221.230,567,35.034700000
104.28.39.37,142.93.221.230,623,35.173587000
104.28.39.37,142.93.221.230,621,35.173905000
142.93.221.230,104.28.39.37,211,35.174703000
104.28.39.37,142.93.221.230,666,35.175182000
142.93.221.230,104.28.39.37,546,35.175405000
142.93.221.230,104.28.39.37,133,35.351456000
142.93.221.230,104.28.39.37,244,35.491404000
104.28.39.37,142.93.221.230,632,35.697368000
142.93.221.230,104.28.39.37,462,35.698068000
104.28.39.37,142.93.221.230,631,35.835609000
142.93.221.230,104.28.39.37,88,36.152261000
104.28.39.37,142.93.221.230,576,36.847388000
142.93.221.230,104.28.39.37,578,36.848017000
104.28.39.37,142.93.221.230,638,37.170136000
104.28.39.37,142.93.221.230,637,37.170293000
104.28.39.37,142.93.221.230,633,37.170641000
142.93.221.230,104.28.39.37,1160,37.171048000
104.28.39.37,142.93.221.230,644,37.171114000
104.28.39.37,142.93.221.230,638,37.171949000
142.93.221.230,104.28.39.37,1216,37.172167000
142.93.221.230,104.28.39.37,1249,37.488210000
142.93.221.230,104.28.39.37,155,37.488341000
142.93.221.230,104.28.39.37,470,37.498333000
104.28.39.37,142.93.221.230,637,37.513467000
142.93.221.230,104.28.39.37,343,37.514229000
104.28.39.37,142.93.221.230,639,37.519443000
142.93.221.230,104.28.39.37,831,37.521977000
104.28.39.37,142.93.221.230,636,37.863190000
104.28.39.37,142.93.221.230,638,37.863274000
104.28.39.37,142.93.221.230,640,37.863588000
104.28.39.37,142.93.221.230,635,37.863937000
142.93.221.230,104.28.39.37,349,37.864730000
