172.225.170.105,142.93.221.230,453,10.315057000
142.93.221.230,172.225.170.105,685,10.315484000
172.225.170.105,142.93.221.230,454,10.666041000
142.93.221.230,172.225.170.105,776,10.930939000
172.225.170.105,142.93.221.230,536,10.966049000
172.225.170.105,142.93.221.230,460,10.966206000
172.225.170.105,142.93.221.230,475,11.216753000
142.93.221.230,172.225.170.105,919,11.225553000
142.93.221.230,172.225.170.105,995,11.242036000
172.225.170.105,142.93.221.230,511,11.684491000
172.225.170.105,142.93.221.230,470,11.685823000
172.225.170.105,142.93.221.230,457,11.686040000
142.93.221.230,172.225.170.105,1181,11.686435000
142.93.221.230,172.225.170.105,1048,11.686866000
142.93.221.230,172.225.170.105,489,11.761324000
172.225.170.105,142.93.221.230,536,12.044614000
172.225.170.105,142.93.221.230,483,12.110112000
142.93.221.230,172.225.170.105,990,12.110678000
172.225.170.105,142.93.221.230,517,12.128391000
172.225.170.105,142.93.221.230,494,12.128520000
172.225.170.105,142.93.221.230,484,12.128520000
142.93.221.230,172.225.170.105,1143,12.129007000
142.93.221.230,172.225.170.105,693,12.129798000
172.225.170.105,142.93.221.230,482,12.324833000
142.93.221.230,172.225.170.105,370,12.325481000
142.93.221.230,172.225.170.105,310,12.385745000
142.93.221.230,172.225.170.105,1132,12.452481000
172.225.170.105,142.93.221.230,639,12.669958000
142.93.221.230,172.225.170.105,1392,13.175275000
172.225.170.105,142.93.221.230,753,14.077670000
142.93.221.230,172.225.170.105,117,14.078183000
172.225.170.105,142.93.221.230,824,14.120310000
142.93.221.230,172.225.170.105,844,14.120777000
172.225.170.105,142.93.221.230,833,14.121718000
172.225.170.105,142.93.221.230,829,14.122020000
172.225.170.105,142.93.221.230,833,14.122303000
142.93.221.230,172.225.170.105,1148,14.122433000
142.93.221.230,172.225.170.105,891,14.122882000
142.93.221.230,172.225.170.105,467,14.376447000
172.225.170.105,142.93.221.230,827,16.017555000
142.93.221.230,172.225.170.105,94,16.775892000
172.225.170.104,142.93.221.230,453,41.897307000
142.93.221.230,172.225.170.104,685,41.897714000
172.225.170.104,142.93.221.230,454,42.371302000
142.93.221.230,172.225.170.104,281,42.630741000
172.225.170.104,142.93.221.230,601,42.923566000
142.93.221.230,172.225.170.104,1457,42.924511000
172.225.170.104,142.93.221.230,593,42.926600000
172.225.170.104,142.93.221.230,576,42.930513000
142.93.221.230,172.225.170.104,1216,42.931388000
142.93.221.230,172.225.170.104,803,43.187620000
172.225.170.104,142.93.221.230,569,43.628381000
172.225.170.104,142.93.221.230,574,43.628979000
172.225.170.104,142.93.221.230,595,43.629654000
172.225.170.104,142.93.221.230,592,43.630022000
142.93.221.230,172.225.170.104,1290,43.630296000
142.93.221.230,172.225.170.104,1472,43.631232000
172.225.170.104,142.93.221.230,569,43.632422000
142.93.221.230,172.225.170.104,136,43.632488000
142.93.221.230,172.225.170.104,637,43.632828000
172.225.170.104,142.93.221.230,554,43.639512000
142.93.221.230,172.225.170.104,936,43.640155000
142.93.221.230,172.225.170.104,1436,43.641302000
172.225.170.104,142.93.221.230,558,44.146613000
172.225.170.104,142.93.221.230,560,44.148124000
172.225.170.104,142.93.221.230,516,44.148124000
172.225.170.104,142.93.221.230,527,44.148124000
172.225.170.104,142.93.221.230,559,44.148967000
142.93.221.230,172.225.170.104,1090,44.149773000
172.225.170.104,142.93.221.230,535,44.150192000
142.93.221.230,172.225.170.104,1301,44.156359000
142.93.221.230,172.225.170.104,1367,44.156526000
142.93.221.230,172.225.170.104,76,44.156775000
142.93.221.230,172.225.170.104,656,44.157491000
142.93.221.230,172.225.170.104,919,44.419932000
172.225.170.104,142.93.221.230,548,44.562412000
172.225.170.104,142.93.221.230,552,44.562570000
142.93.221.230,172.225.170.104,1455,44.563347000
172.225.170.104,142.93.221.230,549,44.563722000
142.93.221.230,172.225.170.104,1397,44.563798000
142.93.221.230,172.225.170.104,1202,44.564332000
172.225.170.104,142.93.221.230,549,44.564776000
142.93.221.230,172.225.170.104,1502,44.565243000
172.225.170.104,142.93.221.230,557,44.565561000
142.93.221.230,172.225.170.104,1002,44.566345000
172.225.170.104,142.93.221.230,515,44.707396000
142.93.221.230,172.225.170.104,1114,44.708006000
172.225.170.104,142.93.221.230,552,45.172351000
172.225.170.104,142.93.221.230,590,45.178875000
172.225.170.104,142.93.221.230,592,45.179415000
172.225.170.104,142.93.221.230,586,45.180062000
142.93.221.230,172.225.170.104,862,45.180142000
142.93.221.230,172.225.170.104,919,45.180630000
