src_ip,dest_ip,original_class,z_n,s_n,new_class
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00012150104570508685,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00041030833959879783,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00017168897422203613,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004704922068338675,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003786422634272724,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003391967090051853,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00020400619794030953,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004518386981664666,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00046212967122575893,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00023597534906095113,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00014776870015452103,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004371926367399327,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003343447925766266,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00040067932336511244,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00027675942765792937,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00017986752307993576,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00014277396452150616,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00019566964395785578,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00027284084751773297,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0002725450646471427,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00019693049914869308,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004553599006833692,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,2.365132097194591e-05,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.000314328725941509,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00046825738918639435,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0002174221519879036,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00012338706277940668,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0002035230982824794,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004995540743287615,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0003224667289496889,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00031200728826156294,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.000387125636627268,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.00011634170016111931,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
0,0,tunneling http traffic,0.0004473248397601128,1.0,regular http traffic
0,0,regular http traffic,0.0,8.0,regular http traffic
