source_ip,destination_ip,packet_size,time_diff
131.202.240.150,193.182.8.113,233,0.0
193.182.8.113,131.202.240.150,580,0.0
131.202.240.150,54.230.53.71,269,0.0
54.230.53.71,131.202.240.150,1178,0.0
131.202.240.150,173.194.123.33,384,0.0
173.194.123.33,131.202.240.150,235,0.0
131.202.240.150,54.230.53.71,266,3.557668924331665
54.230.53.71,131.202.240.150,5970,3.7993650436401367
131.202.240.150,54.230.53.71,266,0.27162790298461914
131.202.240.150,54.230.53.88,501,0.0
54.230.53.88,131.202.240.150,400,0.0
54.230.53.71,131.202.240.150,4135,0.23383402824401855
131.202.240.150,54.230.53.71,266,3.896437168121338
54.230.53.71,131.202.240.150,3030,3.9030120372772217
131.202.240.150,54.230.53.71,266,0.7179579734802246
54.230.53.71,131.202.240.150,2046,1.086073875427246
131.202.240.150,23.235.40.246,284,0.0
23.235.40.246,131.202.240.150,16520,0.0
131.202.240.150,184.29.105.115,403,0.0
184.29.105.115,131.202.240.150,8047,0.0
131.202.240.150,184.29.105.115,409,0.9964070320129395
184.29.105.115,131.202.240.150,3461,0.5276238918304443
131.202.240.150,184.29.105.115,410,0.4036681652069092
184.29.105.115,131.202.240.150,653,0.6234591007232666
131.202.240.150,184.29.105.115,410,0.6231279373168945
184.29.105.115,131.202.240.150,9573,0.5298318862915039
131.202.240.150,184.29.105.115,410,0.5715930461883545
184.29.105.115,131.202.240.150,3299,0.6192841529846191
131.202.240.150,184.29.105.115,410,0.6000099182128906
184.29.105.115,131.202.240.150,7141,0.530087947845459
131.202.240.150,184.29.105.115,410,0.6000790596008301
184.29.105.115,131.202.240.150,1817,0.41754794120788574
131.202.240.150,184.29.105.115,403,6.071195840835571
184.29.105.115,131.202.240.150,8533,7.1375181674957275
131.202.240.150,184.29.105.115,409,1.3395969867706299
184.29.105.115,131.202.240.150,2685,0.3536968231201172
131.202.240.150,184.29.105.115,410,0.3533670902252197
184.29.105.115,131.202.240.150,1373,0.33271098136901855
131.202.240.150,184.29.105.115,410,0.3325929641723633
184.29.105.115,131.202.240.150,5858,0.06672096252441406
184.29.105.115,131.202.240.150,1404,0.0006711483001708984
184.29.105.115,131.202.240.150,506,7.987022399902344e-05
184.29.105.115,131.202.240.150,2962,0.001135110855102539
