source_ip,destination_ip,packet_size,time_diff
131.202.240.86,12.130.81.218,332,0.0
12.130.81.218,131.202.240.86,744,0.0
131.202.240.86,23.67.250.139,296,0.0
23.67.250.139,131.202.240.86,833,0.0
131.202.240.86,68.67.152.174,490,0.0
68.67.152.174,131.202.240.86,1114,0.0
131.202.240.86,68.67.152.196,586,0.0
68.67.152.196,131.202.240.86,852,0.0
131.202.240.86,68.67.152.196,1083,0.056437015533447266
68.67.152.196,131.202.240.86,987,0.16089701652526855
131.202.240.86,209.148.205.26,471,0.0
131.202.240.86,50.7.70.210,561,0.0
209.148.205.26,131.202.240.86,119,0.0
50.7.70.210,131.202.240.86,296,0.0
131.202.240.86,209.148.205.26,554,0.09061789512634277
209.148.205.26,131.202.240.86,283,0.06651091575622559
131.202.240.86,68.67.152.196,438,0.31038784980773926
131.202.240.86,205.204.71.144,410,0.0
205.204.71.144,131.202.240.86,689,0.0
68.67.152.196,131.202.240.86,837,0.2082059383392334
131.202.240.86,68.67.152.174,488,269.46130990982056
68.67.152.174,131.202.240.86,1112,269.44400095939636
131.202.240.86,68.67.152.196,584,269.02237606048584
68.67.152.196,131.202.240.86,850,269.0088601112366
131.202.240.86,68.67.152.196,1136,0.04497194290161133
68.67.152.196,131.202.240.86,935,0.11475491523742676
131.202.240.86,209.148.205.26,583,269.2194309234619
131.202.240.86,50.7.70.210,536,269.2825388908386
209.148.205.26,131.202.240.86,269,269.2187149524689
50.7.70.210,131.202.240.86,222,269.2853569984436
131.202.240.86,205.204.71.144,410,269.2484509944916
131.202.240.86,209.148.205.26,554,0.06046700477600098
209.148.205.26,131.202.240.86,283,0.06022810935974121
131.202.240.86,68.67.152.196,438,0.2114400863647461
205.204.71.144,131.202.240.86,689,269.2470920085907
68.67.152.196,131.202.240.86,837,0.14532208442687988
