source_ip,destination_ip,packet_size,time_diff
131.202.240.242,209.148.205.8,1296,0.0
209.148.205.8,131.202.240.242,378,0.0
131.202.240.242,209.148.205.8,947,60.876132011413574
131.202.240.242,209.148.205.8,1290,0.09135985374450684
209.148.205.8,131.202.240.242,591,60.873809814453125
209.148.205.8,131.202.240.242,378,0.09475016593933105
131.202.240.242,209.148.205.16,577,0.0
209.148.205.16,131.202.240.242,1123,0.0
131.202.240.242,209.148.205.16,795,0.2718839645385742
209.148.205.16,131.202.240.242,338,0.2566061019897461
131.202.240.242,209.148.205.8,525,300.9636130332947
131.202.240.242,209.148.205.8,523,0.04946613311767578
131.202.240.242,209.148.205.8,521,0.032582998275756836
209.148.205.8,131.202.240.242,378,300.959125995636
209.148.205.8,131.202.240.242,378,0.06990194320678711
209.148.205.8,131.202.240.242,378,0.010543107986450195
131.202.240.242,209.148.205.8,515,0.14203190803527832
131.202.240.242,209.148.205.8,523,0.03075408935546875
209.148.205.8,131.202.240.242,378,0.15163683891296387
209.148.205.8,131.202.240.242,378,0.02358412742614746
131.202.240.242,38.124.168.119,266,0.0
38.124.168.119,131.202.240.242,1136,0.0
131.202.240.242,38.124.168.119,273,2.212022066116333
38.124.168.119,131.202.240.242,1006,2.21199107170105
131.202.240.242,38.124.168.119,294,0.1670989990234375
38.124.168.119,131.202.240.242,575,0.17720484733581543
131.202.240.242,38.124.168.119,275,1.3246419429779053
38.124.168.119,131.202.240.242,167,1.314216136932373
131.202.240.242,38.124.168.119,296,0.19952392578125
38.124.168.119,131.202.240.242,575,0.19889593124389648
131.202.240.242,38.124.168.119,277,1.3281500339508057
38.124.168.119,131.202.240.242,1375,1.3283929824829102
131.202.240.242,38.124.168.119,277,0.18575501441955566
38.124.168.119,131.202.240.242,1179,0.1859729290008545
131.202.240.242,38.124.168.119,277,0.13646912574768066
38.124.168.119,131.202.240.242,923,0.13639307022094727
131.202.240.242,38.124.168.119,277,0.13147902488708496
38.124.168.119,131.202.240.242,1255,0.13149189949035645
131.202.240.242,38.124.168.119,277,0.13770699501037598
38.124.168.119,131.202.240.242,1341,0.13853216171264648
131.202.240.242,38.124.168.119,279,0.12625694274902344
38.124.168.119,131.202.240.242,584,0.14593887329101562
131.202.240.242,38.124.168.119,279,0.2648799419403076
38.124.168.119,131.202.240.242,597,0.24448394775390625
131.202.240.242,38.124.168.119,279,0.14135289192199707
38.124.168.119,131.202.240.242,647,0.14566302299499512
131.202.240.242,38.124.168.119,279,0.14758610725402832
38.124.168.119,131.202.240.242,846,0.1454010009765625
