src_ip,dest_ip,original_class,z_n,s_n,new_class
0,0,regular http traffic,0.0,2.0,tunneling http traffic
0,0,regular http traffic,2.241485295856436e-05,1.382887296372305e-95,regular http traffic
0,0,tunneling http traffic,3.124433198098781e-05,1.0,tunneling http traffic
0,0,regular http traffic,2.7270113990844394e-05,1.5106731834938165e-95,regular http traffic
0,0,tunneling http traffic,3.070495630815839e-05,1.0,tunneling http traffic
0,0,regular http traffic,1.1129731098033956e-05,2.0656714962236368e-95,regular http traffic
0,0,tunneling http traffic,2.7393882767629073e-05,1.0,tunneling http traffic
0,0,regular http traffic,1.7091575756913228e-05,1.5105063576532877e-95,regular http traffic
0,0,tunneling http traffic,2.4684212674960606e-05,1.0,tunneling http traffic
0,0,regular http traffic,2.7419571846375174e-05,9.215300645437304e-96,regular http traffic
0,0,tunneling http traffic,2.069886852016465e-05,1.0,tunneling http traffic
0,0,regular http traffic,1.0301968778097367e-05,1.309995595586575e-95,regular http traffic
0,0,tunneling http traffic,3.376506184771886e-05,1.0,tunneling http traffic
0,0,regular http traffic,3.373105597218678e-05,1.4047061065451696e-95,regular http traffic
0,0,tunneling http traffic,2.7414436750323135e-05,1.0,tunneling http traffic
0,0,regular http traffic,1.9601066341856753e-05,9.851037276808364e-96,regular http traffic
0,0,tunneling http traffic,1.3266365429281898e-05,1.0,tunneling http traffic
0,0,regular http traffic,1.9004940341694346e-05,1.1731766196218233e-95,regular http traffic
0,0,tunneling http traffic,1.3003512188234815e-05,1.0,tunneling http traffic
0,0,regular http traffic,1.7893937229657953e-05,1.3530935800021362e-95,regular http traffic
0,0,tunneling http traffic,3.3737939016278504e-05,1.0,tunneling http traffic
0,0,regular http traffic,8.959550061114101e-06,1.826262012383506e-95,regular http traffic
0,0,tunneling http traffic,0.0,2.0,tunneling http traffic
0,0,regular http traffic,1.1110519879713388e-05,1.2362857327016688e-95,regular http traffic
0,0,tunneling http traffic,1.0944403845542321e-05,1.0,tunneling http traffic
