src_ip,dest_ip,original_class,z_n,s_n,new_class
0,0,regular http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.2169736803393566e-05,7.066269987109055e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.40162211596933e-05,4.829412256301955e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.4479715785183133e-05,5.718212274575826e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.4713346377679068e-05,1.0,tunneling http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.775813593439817e-05,4.4759744585344996e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,3.184305009848871e-05,4.7793855858077564e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,7.898442474679846e-06,5.315477014820902e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.4804469101016876e-05,4.3300212399081925e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.3914554881548865e-05,5.3265170905636316e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.0212047943956316e-05,5.0423067448514745e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.0324983030873242e-05,5.1559481657276974e-95,regular http traffic
0,0,tunneling http traffic,0.0,9.0,tunneling http traffic
0,0,regular http traffic,2.4752157468534793e-05,5.815414213512995e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.9612038949001722e-05,4.022731230948153e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.616815095494826e-05,4.834873369637596e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.4378245966414817e-05,5.2711150244510276e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.940708720714933e-05,3.843454079308512e-95,regular http traffic
0,0,tunneling http traffic,0.0,7.0,tunneling http traffic
0,0,regular http traffic,3.3504946742645065e-05,4.143617996735323e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.9475658179213816e-05,4.374401614603888e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,3.106983218535879e-05,4.1438147349730085e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.742983811219081e-05,5.192332485638799e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.60134103003178e-05,4.518546205875001e-95,regular http traffic
0,0,tunneling http traffic,0.0,7.0,tunneling http traffic
0,0,regular http traffic,3.18959488035572e-05,4.340355187553827e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.2900900901002941e-05,5.170422559169323e-95,regular http traffic
0,0,tunneling http traffic,0.0,7.0,tunneling http traffic
0,0,regular http traffic,1.5563477213854164e-05,5.375129651298191e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,9.139345831945619e-06,6.931566976495868e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,3.310345017528982e-05,4.5145506595891956e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.4383691409303201e-05,4.20304519504514e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.8720267812413677e-05,3.7042118395838633e-95,regular http traffic
0,0,tunneling http traffic,0.0,7.0,tunneling http traffic
0,0,regular http traffic,2.2786258163818067e-05,5.105795315573613e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.899903388444916e-05,5.7765082254195626e-95,regular http traffic
0,0,tunneling http traffic,0.0,9.0,tunneling http traffic
0,0,regular http traffic,1.600774148813405e-05,4.168418984600665e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.6485464905609643e-05,5.7755326357472985e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.95899785656141e-05,1.0,tunneling http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.6013999452971735e-05,5.3565063665235384e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.613365287496455e-05,6.034180858340245e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.4135459391147442e-05,5.638749613705431e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,3.315869308525851e-05,5.18394454996582e-95,regular http traffic
0,0,tunneling http traffic,8.38946826265869e-06,6.0,tunneling http traffic
0,0,regular http traffic,2.3123933671137836e-05,4.353993970255365e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,3.332262222397657e-05,5.801926010816027e-95,regular http traffic
0,0,tunneling http traffic,0.0,7.0,tunneling http traffic
0,0,regular http traffic,3.2863017094513705e-05,1.0,tunneling http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.4976702860676851e-05,5.0184803207236104e-95,regular http traffic
0,0,tunneling http traffic,0.0,7.0,tunneling http traffic
0,0,regular http traffic,9.683044924830048e-06,6.420909486933432e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.3340033223115544e-05,4.987308236399401e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,3.347679963416259e-05,1.0,tunneling http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.023579234691664e-05,5.817293529309086e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.99842144417177e-05,5.772204773605628e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,1.6430419640256297e-05,4.5300831034651546e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,3.007823273228058e-05,1.0,tunneling http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,9.656457988559244e-06,5.058417543508286e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.189743837487718e-05,5.927808061198896e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
0,0,regular http traffic,2.8894677250113278e-05,5.687082241242719e-95,regular http traffic
0,0,tunneling http traffic,0.0,8.0,tunneling http traffic
