source_ip,destination_ip,packet_size,time_diff
131.202.240.150,108.175.43.146,730,0.0
131.202.240.150,108.175.43.146,722,4.506111145019531e-05
108.175.43.146,131.202.240.150,17746,0.0
108.175.43.146,131.202.240.150,4488,0.015125036239624023
131.202.240.150,108.175.43.146,730,0.20171904563903809
108.175.43.146,131.202.240.150,3239,0.40288400650024414
131.202.240.150,108.175.43.146,729,0.2622048854827881
108.175.43.146,131.202.240.150,3800,0.48444604873657227
131.202.240.150,108.175.43.146,730,0.48682498931884766
209.148.205.41,131.202.240.150,3768,0.0
108.175.43.146,131.202.240.150,684,0.5497539043426514
131.202.240.150,108.175.43.146,730,0.560370922088623
108.175.43.146,131.202.240.150,1828,0.45998311042785645
131.202.240.150,108.175.43.146,728,0.44957900047302246
108.175.43.146,131.202.240.150,1730,0.08786892890930176
131.202.240.150,108.175.43.146,730,0.08601903915405273
108.175.43.146,131.202.240.150,680,0.44506192207336426
131.202.240.150,108.175.43.146,730,0.44693517684936523
108.175.43.146,131.202.240.150,4247,0.44237399101257324
131.202.240.150,108.175.43.146,731,0.442004919052124
108.175.43.146,131.202.240.150,2386,0.3832089900970459
131.202.240.150,108.175.43.146,728,0.38303303718566895
108.175.43.146,131.202.240.150,9318,0.11635208129882812
131.202.240.150,108.175.43.146,731,0.11574196815490723
108.175.43.146,131.202.240.150,412,0.3999040126800537
131.202.240.150,108.175.43.146,731,0.39823102951049805
108.175.43.146,131.202.240.150,1405,0.33243894577026367
131.202.240.150,108.175.43.146,732,0.3320438861846924
108.175.43.146,131.202.240.150,5552,0.9113669395446777
131.202.240.150,108.175.43.146,732,0.9141290187835693
108.175.43.146,131.202.240.150,1037,1.3714051246643066
131.202.240.150,108.175.43.146,729,1.372847080230713
108.175.43.146,131.202.240.150,467,0.15820097923278809
131.202.240.150,108.175.43.146,732,0.15434002876281738
108.175.43.146,131.202.240.150,3446,1.0890069007873535
131.202.240.150,108.175.43.146,732,1.0908010005950928
108.175.43.146,131.202.240.150,5540,0.9130899906158447
131.202.240.150,108.175.43.146,732,0.9117228984832764
108.175.43.146,131.202.240.150,2799,1.4814841747283936
131.202.240.150,108.175.43.146,732,1.484800100326538
108.175.43.146,131.202.240.150,1555,1.3447318077087402
131.202.240.150,108.175.43.146,730,1.3407728672027588
108.175.43.146,131.202.240.150,1697,0.14142417907714844
131.202.240.150,108.175.43.146,732,0.14092302322387695
108.175.43.146,131.202.240.150,4717,0.6595549583435059
131.202.240.150,108.175.43.146,731,0.6611261367797852
131.202.240.150,108.175.43.146,731,1.7146778106689453
108.175.43.146,131.202.240.150,3718,3.2141940593719482
131.202.240.150,108.175.43.146,732,1.4982640743255615
