source_ip,destination_ip,packet_size,time_diff
131.202.240.150,54.204.7.176,633,0.0
54.204.7.176,131.202.240.150,2383,0.0
131.202.240.150,54.204.7.176,757,0.7565279006958008
131.202.240.150,54.204.7.176,777,0.0005660057067871094
131.202.240.150,209.148.205.24,521,0.0
54.204.7.176,131.202.240.150,1316,0.28441691398620605
54.204.7.176,131.202.240.150,1316,0.0002810955047607422
209.148.205.24,131.202.240.150,1688,0.0
131.202.240.150,54.243.85.175,404,0.0
131.202.240.150,108.175.43.161,722,0.0
131.202.240.150,108.175.43.161,722,0.002825021743774414
131.202.240.150,108.175.43.161,722,0.0001780986785888672
131.202.240.150,108.175.43.161,721,0.001277923583984375
131.202.240.150,108.175.43.161,722,4.00543212890625e-05
54.243.85.175,131.202.240.150,726,0.0
108.175.43.161,131.202.240.150,1584,0.0
108.175.43.161,131.202.240.150,4260,0.003164052963256836
108.175.43.161,131.202.240.150,6936,0.0005660057067871094
108.175.43.161,131.202.240.150,2922,0.0020079612731933594
108.175.43.161,131.202.240.150,5598,0.0020542144775390625
131.202.240.150,108.175.43.161,728,0.16769003868103027
108.175.43.161,131.202.240.150,4460,0.16669988632202148
131.202.240.150,108.175.43.161,728,0.19826984405517578
131.202.240.150,108.175.43.161,722,3.218650817871094e-05
108.175.43.161,131.202.240.150,3927,0.12322807312011719
108.175.43.161,131.202.240.150,2922,0.0008058547973632812
131.202.240.150,108.175.43.161,728,0.19949984550476074
131.202.240.150,108.175.43.161,722,3.1948089599609375e-05
108.175.43.161,131.202.240.150,5598,0.1996150016784668
108.175.43.161,131.202.240.150,530,0.07299399375915527
131.202.240.150,54.243.85.175,655,0.9896810054779053
131.202.240.150,54.204.7.176,692,1.1200571060180664
54.243.85.175,131.202.240.150,726,0.7558681964874268
131.202.240.150,108.175.43.161,730,0.40163707733154297
131.202.240.150,108.175.43.161,721,3.0994415283203125e-05
108.175.43.161,131.202.240.150,2110,0.32622718811035156
54.204.7.176,131.202.240.150,778,1.30560302734375
131.202.240.150,108.175.43.161,730,0.5185670852661133
108.175.43.161,131.202.240.150,1441,0.9723749160766602
131.202.240.150,108.175.43.161,730,0.501147985458374
131.202.240.150,209.148.205.41,535,0.0
