source_ip,destination_ip,packet_size,time_diff
131.202.240.150,23.21.110.135,830,0.0
131.202.240.150,23.21.110.135,606,0.07288193702697754
23.21.110.135,131.202.240.150,3225,0.0
131.202.240.150,23.21.110.135,679,0.07109403610229492
23.21.110.135,131.202.240.150,1301,0.11397004127502441
131.202.240.150,209.148.205.41,640,0.0
131.202.240.150,23.195.206.176,338,0.0
209.148.205.41,131.202.240.150,7527,0.0
23.21.110.135,131.202.240.150,188,0.19608783721923828
131.202.240.150,209.148.205.41,639,0.029829025268554688
131.202.240.150,23.195.206.176,322,0.029857158660888672
23.195.206.176,131.202.240.150,491,0.0
209.148.205.41,131.202.240.150,2743,0.028157949447631836
131.202.240.150,23.21.110.135,634,0.36199307441711426
131.202.240.150,23.21.110.135,778,0.00045990943908691406
23.21.110.135,131.202.240.150,1298,0.1298811435699463
23.21.110.135,131.202.240.150,1298,0.012938976287841797
23.195.206.176,131.202.240.150,1236,0.1810591220855713
131.202.240.150,209.148.205.41,486,0.3600759506225586
209.148.205.41,131.202.240.150,1057,0.3574960231781006
131.202.240.150,50.16.250.33,404,0.0
131.202.240.150,209.148.205.33,523,0.0
209.148.205.33,131.202.240.150,8383,0.0
50.16.250.33,131.202.240.150,726,0.0
131.202.240.150,108.175.42.181,722,0.0
131.202.240.150,108.175.42.181,723,0.0033080577850341797
131.202.240.150,108.175.42.181,722,2.5033950805664062e-05
131.202.240.150,108.175.42.181,723,8.606910705566406e-05
131.202.240.150,108.175.42.181,723,0.002112865447998047
108.175.42.181,131.202.240.150,5892,0.0
108.175.42.181,131.202.240.150,5892,0.0031349658966064453
108.175.42.181,131.202.240.150,3741,0.0010459423065185547
108.175.42.181,131.202.240.150,5892,0.0015940666198730469
108.175.42.181,131.202.240.150,7230,0.0014719963073730469
131.202.240.150,108.175.42.181,728,0.1330571174621582
108.175.42.181,131.202.240.150,2224,0.2834329605102539
131.202.240.150,108.175.42.181,729,0.20511698722839355
131.202.240.150,108.175.42.181,723,5.2928924560546875e-05
108.175.42.181,131.202.240.150,3216,0.05325913429260254
131.202.240.150,108.175.42.181,732,0.19994401931762695
131.202.240.150,108.175.42.181,723,7.891654968261719e-05
108.175.42.181,131.202.240.150,540,0.20520305633544922
131.202.240.150,108.175.42.181,723,0.20101618766784668
108.175.42.181,131.202.240.150,4554,0.19557595252990723
108.175.42.181,131.202.240.150,5085,0.8497028350830078
131.202.240.150,108.175.42.181,732,0.894096851348877
108.175.42.181,131.202.240.150,4271,0.0858001708984375
131.202.240.150,108.175.42.181,732,0.08424901962280273
131.202.240.150,50.16.250.33,676,2.865065097808838
131.202.240.150,23.21.110.135,661,3.2890210151672363
131.202.240.150,209.148.205.41,482,2.9961400032043457
209.148.205.41,131.202.240.150,978,2.9971699714660645
50.16.250.33,131.202.240.150,726,2.614595890045166
23.21.110.135,131.202.240.150,567,3.315156936645508
108.175.42.181,131.202.240.150,938,0.19341492652893066
131.202.240.150,209.148.205.33,523,2.986755847930908
131.202.240.150,209.148.205.33,523,0.02137899398803711
131.202.240.150,209.148.205.33,523,0.00121307373046875
131.202.240.150,209.148.205.33,523,3.2901763916015625e-05
131.202.240.150,209.148.205.33,523,3.409385681152344e-05
209.148.205.33,131.202.240.150,324,2.9386849403381348
131.202.240.150,209.148.205.40,497,0.0
209.148.205.33,131.202.240.150,414,0.023255109786987305
209.148.205.33,131.202.240.150,1546,0.0024640560150146484
