src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9465484637748708e-05,3.163575345276682e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.623705806843136e-05,1.0,tunneling http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.4277324047339456e-05,1.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.0348903350614298e-05,3.150916345712965e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.762961339803586e-05,1.6027818950975698e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,1.4629721978682456e-05,3.055888186918343e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.770465138188486e-05,2.7881211010187617e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,3.95163040107859e-05,2.507210084125452e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.2602439682632877e-05,3.523030100319982e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.5557373746417986e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.260230254253976e-05,3.95796265880352e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,4.194718366343908e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2382577702456033e-05,2.9692436298981934e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.74478008700325e-05,3.37370595318634e-94,regular http traffic
