src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.8912270606289174e-05,1.8033942322226095e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.4357570309414498e-05,1.993187599887421e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.8170654307760973e-05,1.8333519520184556e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.489334019139191e-05,1.960554242548409e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.930982127288634e-05,1.7897415570328835e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.754694458729295e-05,9.072096433806261e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,1.4061453955918324e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.5380448480647166e-05,1.5668901495910766e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,2.383606681019123e-05,1.4391714855584195e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.260230309892013e-05,1.7228184526056686e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.7550689418989378e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1657582240185396e-05,2.2125759668292493e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.139439434743338e-05,2.3721872959739703e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.7033219829166762e-05,1.2897133889879964e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,4.919264208038247e-05,1.9313039653437486e-94,regular http traffic
