src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.970480277356581e-05,2.3497158496200882e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.519021026037978e-05,2.6066662302734554e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.8250318958726563e-05,2.400691118856754e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.519485212320213e-05,2.58283319305475e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.0348903350614298e-05,2.3334850626426759e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7659618336897084e-05,1.1854079815927834e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.949407170484691e-05,2.0815155407174433e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.619154535859562e-05,2.0628850352520318e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,3.713806008858167e-05,1.924623767743192e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.151392756263616e-05,2.457823232751959e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,2.4742731309688465e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2382662685616648e-05,2.8968167225601834e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.104784433311867e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.9264204612745252e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,3.84815320268e-05,2.61043354546628e-94,regular http traffic
