src_ip,dest_ip,original_class,z_n,s_n,new_class
0,0,regular http traffic,3.398154634609326e-05,5.407444708774606e-96,regular http traffic
0,0,regular http traffic,2.505585628376905e-05,9.010111586952735e-96,regular http traffic
10.8.0.10,173.194.123.16,tunneling http trafficc,4.037033781150907e-05,4.607520181523558e-96,regular http traffic
10.8.0.10,173.194.123.18,tunneling http trafficc,3.680839028139089e-05,5.053232162531163e-96,regular http traffic
10.8.0.10,173.194.123.7,tunneling http trafficc,4.5773131979638566e-05,4.36100518993381e-96,regular http traffic
10.8.0.10,173.194.123.70,tunneling http trafficc,4.59052149412017e-05,4.318854066833149e-96,regular http traffic
10.8.0.10,72.21.91.29,tunneling http trafficc,4.601067224573788e-05,1.0,tunneling http traffic
10.8.0.10,74.125.226.38,tunneling http trafficc,4.8475552041320445e-05,4.480355694937009e-96,regular http traffic
10.8.0.10,82.165.251.100,tunneling http trafficc,3.3732652618401027e-05,5.875622869967732e-96,regular http traffic
10.8.8.110,93.184.220.29,tunneling http trafficc,4.2589790789936424e-05,4.490053289757655e-96,regular http traffic
10.8.8.130,157.56.114.104,tunneling http trafficc,2.5505575043534695e-05,7.1570303067267264e-96,regular http traffic
10.8.8.130,207.241.224.2,tunneling http trafficc,2.4192639296582985e-05,8.440383249872753e-96,regular http traffic
10.8.8.130,207.241.226.111,tunneling http trafficc,4.13008266529246e-05,4.846332785390171e-96,regular http traffic
10.8.8.130,207.241.227.188,tunneling http trafficc,3.0272275882417413e-05,6.956353689741905e-96,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.434410459500368e-05,7.925459227454149e-96,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.8410579658330125e-05,7.019641087335176e-96,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,3.3981686233714004e-05,6.7490699099077504e-96,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5725538874772795e-05,7.682213008765533e-96,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.9135293938533986e-05,6.864326591766504e-96,regular http traffic
10.8.8.130,207.241.239.206,tunneling http trafficc,2.8521602410995562e-05,5.931188110390362e-96,regular http traffic
10.8.8.138,107.22.243.234,tunneling http trafficc,5.7168011263762694e-05,3.6947065611592793e-96,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.708414287262161e-05,3.5021664761897698e-96,regular http traffic
10.8.8.138,198.41.30.199,tunneling http trafficc,2.900182058651815e-05,6.500762375226663e-96,regular http traffic
10.8.8.138,209.148.205.41,tunneling http trafficc,4.718314488090253e-05,3.966748004329475e-96,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,4.048448237171287e-05,5.024797747957998e-96,regular http traffic
10.8.8.178,216.58.210.46,tunneling http trafficc,4.6792472999565054e-05,4.293152806999413e-96,regular http traffic
10.8.8.178,93.184.220.29,tunneling http trafficc,4.66945998155454e-05,4.283648014783829e-96,regular http traffic
10.8.8.222,178.255.83.1,tunneling http trafficc,3.740482066913065e-05,5.2499332637662355e-96,regular http traffic
10.8.8.222,212.73.221.202,tunneling http trafficc,3.690546793377405e-05,5.520728272675132e-96,regular http traffic
10.8.8.234,93.184.220.29,tunneling http trafficc,4.2589790789936424e-05,4.500011772332364e-96,regular http traffic
10.8.8.246,80.239.174.47,tunneling http trafficc,3.582589690391461e-05,5.688598635839628e-96,regular http traffic
0,0,regular http traffic,3.6776521730025456e-05,5.654523862075927e-96,regular http traffic
0,0,regular http traffic,5.678985222397636e-05,3.5340845613355854e-96,regular http traffic
0,0,regular http traffic,7.263966793456604e-06,1.572519114437699e-95,regular http traffic
0,0,regular http traffic,1.3696643113612032e-05,9.48239918726549e-96,regular http traffic
0,0,regular http traffic,1.5881460949408742e-05,7.723540319504603e-95,regular http traffic
0,0,regular http traffic,5.750259326498759e-05,4.106713928121655e-96,regular http traffic
0,0,regular http traffic,2.686989881304825e-05,8.447906810484586e-96,regular http traffic
0,0,regular http traffic,5.795847239119025e-05,7.410470048101319e-96,regular http traffic
0,0,regular http traffic,2.4648367848442944e-05,6.350947641506419e-96,regular http traffic
0,0,regular http traffic,2.080299404973713e-05,8.213746125184212e-96,regular http traffic
0,0,regular http traffic,5.2051425766725783e-05,4.085163438151559e-96,regular http traffic
0,0,regular http traffic,4.123437495623775e-05,4.909268419635896e-96,regular http traffic
0,0,regular http traffic,5.329362194152909e-05,6.197121041488101e-96,regular http traffic
0,0,regular http traffic,2.655828872045694e-05,1.097385161636753e-95,regular http traffic
0,0,regular http traffic,5.685399243231558e-05,3.5658936251357946e-96,regular http traffic
0,0,regular http traffic,4.8011092855764275e-05,4.072354938203879e-96,regular http traffic
0,0,regular http traffic,8.101932983851402e-09,1.2346326744450665e-92,regular http traffic
0,0,regular http traffic,4.9140303230504346e-05,7.0549631303622845e-96,regular http traffic
0,0,regular http traffic,1.705643089113178e-05,1.0495579287264055e-95,regular http traffic
0,0,regular http traffic,5.157084955337499e-05,4.470741325684057e-96,regular http traffic
0,0,regular http traffic,2.939012908724441e-05,5.319453515268105e-96,regular http traffic
0,0,regular http traffic,2.1563893776596072e-05,6.7240333983491475e-96,regular http traffic
0,0,regular http traffic,4.199896783105557e-05,4.21784850745644e-96,regular http traffic
0,0,regular http traffic,2.671976380928544e-05,1.0395391253062852e-95,regular http traffic
0,0,regular http traffic,5.3211443540935665e-05,4.652450961429637e-96,regular http traffic
0,0,regular http traffic,5.676467708521031e-05,5.216007939143805e-96,regular http traffic
0,0,regular http traffic,3.3235281113668926e-05,4.9543273019531605e-96,regular http traffic
0,0,regular http traffic,5.3211443212969204e-05,5.696987656578757e-96,regular http traffic
0,0,regular http traffic,3.439659497415389e-05,4.702676887985761e-96,regular http traffic
0,0,regular http traffic,4.644942693856525e-05,4.575832906084438e-96,regular http traffic
0,0,regular http traffic,2.2773484769023802e-05,6.449018333141894e-96,regular http traffic
0,0,regular http traffic,2.9271975762285426e-05,9.875642445183595e-96,regular http traffic
0,0,regular http traffic,1.6308406871558177e-05,6.922443858204035e-95,regular http traffic
0,0,regular http traffic,5.488138419764794e-05,4.006982514777115e-96,regular http traffic
0,0,regular http traffic,5.7744594241190815e-05,6.881413850787553e-96,regular http traffic
0,0,regular http traffic,9.069891214646952e-10,1.1025984541576521e-91,regular http traffic
0,0,regular http traffic,1.4036427554372846e-05,2.1929834280153432e-95,regular http traffic
0,0,regular http traffic,5.561064895543501e-05,3.525646655869466e-96,regular http traffic
0,0,regular http traffic,1.9653229645655844e-05,6.993777096112895e-96,regular http traffic
0,0,regular http traffic,1.2945809402170757e-05,1.3396309460601138e-95,regular http traffic
0,0,regular http traffic,4.66945998155454e-05,9.246666018084387e-96,regular http traffic
0,0,regular http traffic,2.9919662922162e-05,6.049016733924969e-96,regular http traffic
0,0,regular http traffic,4.96639707267864e-05,5.987991313987921e-96,regular http traffic
0,0,regular http traffic,1.1528293879013363e-05,1.1420103232278907e-95,regular http traffic
0,0,regular http traffic,5.108045936666242e-05,3.79199557468194e-96,regular http traffic
0,0,regular http traffic,1.7566129477037603e-05,1.1755551762734363e-95,regular http traffic
0,0,regular http traffic,2.036787812693563e-05,7.014775112404104e-96,regular http traffic
0,0,regular http traffic,2.0474986831943287e-05,6.596020134639635e-96,regular http traffic
0,0,regular http traffic,1.6493526369538704e-05,8.42547860288765e-96,regular http traffic
0,0,regular http traffic,5.745704204338718e-05,3.4718437764041366e-96,regular http traffic
0,0,regular http traffic,5.7630002389832814e-05,4.466439732463816e-96,regular http traffic
0,0,regular http traffic,4.0913811959801694e-05,7.154521690803776e-96,regular http traffic
0,0,regular http traffic,1.5153364249916757e-05,8.690924241885072e-96,regular http traffic
0,0,regular http traffic,3.4784615343221016e-05,6.506767602713805e-96,regular http traffic
0,0,regular http traffic,4.1463225820240965e-05,5.521807007378837e-96,regular http traffic
0,0,regular http traffic,1.7410786982821664e-05,8.611353229997436e-96,regular http traffic
0,0,regular http traffic,5.486881054584854e-05,3.5652873463986893e-96,regular http traffic
0,0,regular http traffic,4.2663435392032074e-05,4.6070810059962535e-96,regular http traffic
0,0,regular http traffic,3.760843517029159e-05,4.408135413145512e-96,regular http traffic
0,0,regular http traffic,4.103396964477776e-05,4.974108305284524e-96,regular http traffic
