src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9647437706167222e-05,2.0427979613209766e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.596480858165213e-05,2.2628514484846904e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.7760724039409586e-05,2.0819235193030137e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.4231808739989002e-05,2.232298798085816e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.9647437706167222e-05,2.0287720009718747e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.733164848798843e-05,1.029028537204976e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,1.638649188344231e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.1537424082832795e-05,1.8114059389493651e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,2.467677832272838e-05,1.65205120278158e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.046232679667003e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2091183777024115e-05,2.0697259876618224e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.5302299537124127e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.692005346381971e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.5189867501301543e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,3.496840415116538e-05,2.1257850230500095e-94,regular http traffic
