src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9959860159428133e-05,3.2650450846745424e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.694640891251029e-05,1.0,tunneling http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5053407578994317e-05,1.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.7669711774024972e-05,3.255636667113676e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.734700773529187e-05,1.6549886812373647e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,4.021060697112505e-05,3.1308412133181597e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.16447735660597e-05,2.896027279559329e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,3.95163040107859e-05,2.575018296219572e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.660090075258327e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.1801629541049194e-05,3.6909640709991263e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1946177219197968e-05,4.0928874317180643e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,4.331902286998258e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2602479210708236e-05,3.1064465990309766e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.184671215277834e-05,3.467540158527347e-94,regular http traffic
