src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9959860159428133e-05,1.1943187058234271e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.6665729374745537e-05,1.3054693005724747e-94,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.8341212908723494e-05,1.2105144060429013e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.7967806562715476e-05,1.1944149029154311e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5810723685180455e-05,1.2819137429827015e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.8974507108687372e-05,1.1759409223758199e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7155296444104653e-05,5.936826633498798e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,9.52088566176901e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.294813861737115e-05,9.56190244830917e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,5.740524001637159e-05,8.789638753636494e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,3.366039758397678e-05,8.96626436179721e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,9.35528288555497e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2615118752712355e-05,1.3932311998407499e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.5584528576414473e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,3.9753487285169494e-05,8.01810508772631e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.6327509490546585e-05,1.1768854019583119e-94,regular http traffic
