src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,3.0235964749789504e-05,4.616132581216884e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.596480858165213e-05,1.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.9885204755324152e-05,4.6059725480861466e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.760950554115782e-05,2.3482920123169353e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.98244888067772e-05,4.237546158524462e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.1606151533703224e-05,4.0270928609596174e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,5.7810231569699164e-05,1.0,tunneling http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,5.466015829989662e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,5.521802914375475e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.137083041450461e-05,5.850244450029719e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2602379533332298e-05,6.112394272510755e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,4.91774192167015e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,1.2037281119428897e-05,4.6781668290313467e-94,regular http traffic
