src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9258285728542535e-05,5.938329850901831e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5750295799800648e-05,4.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.0214436314567774e-05,5.918983355279571e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.769982822347365e-05,3.023297205122157e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.9072259339836154e-05,6.607707091942682e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.597838962509844e-05,4.980198623936167e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,7.214253329863796e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,7.296570973312045e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,7.516357288026485e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,7.851466719240113e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.1586490688930697e-05,6.668456117260576e-94,regular http traffic
