src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.8909126025691016e-05,5.931333300160391e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.6048230616408828e-05,6.557706170412148e-95,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.7854218251850516e-05,6.023694733358435e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.85051867488915e-05,5.843987596068795e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.4972874214593763e-05,6.465585521991791e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.9885204755324152e-05,5.872864092424969e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7332956432145274e-05,2.974891351339547e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.918276577967129e-05,4.251038710288496e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.518859297345162e-05,4.462543838567211e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,2.1479173000112203e-05,4.633544158239197e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,5.0873268204596985e-05,4.467335073348027e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,4.043561122062595e-05,4.375701741461635e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,6.517853964910187e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513969170068715e-05,7.861111042278816e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,5.075964311422234e-05,4.0123732376613544e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.621887811624466e-05,4.763166865557462e-95,regular http traffic
