src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9785572944591056e-05,1.975340505977085e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.591467523150539e-05,2.1865205948555496e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.7637561881196023e-05,2.0110563830205803e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.4277324047339456e-05,2.1498420260636148e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.9948352946131612e-05,1.9614698554210087e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.743666972283725e-05,9.942558445003062e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,1.588202207778016e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.082866566297287e-05,1.7134838613255293e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,2.3454589034842037e-05,1.5862868048229697e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.9552210478305152e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2091183777024115e-05,1.9799289480232217e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.260230309892013e-05,2.438483510079245e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.601425890488595e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2410086289867176e-05,1.4273887405853726e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.8370041810914222e-05,2.078726670548047e-94,regular http traffic
