src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.224.2,tunneling http trafficc,2.7135790167789913e-05,5.579152162763482e-95,regular http traffic
10.8.8.130,207.241.227.188,tunneling http trafficc,2.889312731213098e-05,4.87132018797204e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.4274765012981967e-05,5.405264343682638e-95,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.763312149688143e-05,4.953606013209315e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.7483019218904643e-05,4.782676384513553e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.4961416078078144e-05,5.279343846481276e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.04197175969593e-05,4.850041831515811e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7220535097234965e-05,2.4515017019470513e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.972551059020267e-05,3.4854259741760656e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,2.3650323201614732e-05,3.8163868529369245e-95,regular http traffic
207.241.224.2,10.8.8.130,tunneling http trafficc,4.087444533937436e-05,3.521917702536751e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,4.45026592834352e-05,3.5368164183540746e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,5.226000753094436e-05,3.549008211380934e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,4.039327701246092e-05,3.6504649477859306e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,5.165314857451452e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,6.466696385550103e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,5.56320373257814e-05,3.305166016018503e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,3.218016964288141e-05,4.2274500388579237e-95,regular http traffic
