src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,3.0117372941867082e-05,2.2131820567660185e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.596480858165213e-05,2.452201954954973e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.85051867488915e-05,2.2584354271639946e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5750295799800648e-05,2.4284599344425446e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.0348903350614298e-05,2.198203168103376e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.733164848798843e-05,1.115966811178597e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,1.9805443608083908e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,2.8038497758596485e-05,1.9340223894209803e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,5.534429462829174e-05,1.8019758761274418e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.2744476285028153e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.2957026985402447e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,3.764091563276764e-05,2.7397059544283194e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,2.921243939328553e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2675769433355316e-05,1.7446767747084247e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,4.2860249174193776e-05,2.4520382614314373e-94,regular http traffic
