src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9949979180351846e-05,4.5830603848338593e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.597362573105622e-05,1.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.929944448019535e-05,4.57251217453401e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.752286901227116e-05,2.3309347657809437e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.92784185974997e-05,4.2124369805921886e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.891534537091799e-05,3.995454450545045e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,4.054193983380702e-05,1.0,tunneling http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1657543259365027e-05,5.419535310944693e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.230956801583335e-05,5.475322395330506e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2675769433355316e-05,5.803452696514569e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,6.068152143218759e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.260230309892013e-05,4.873210808878632e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,3.984138320230363e-05,4.595092590522051e-94,regular http traffic
