src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9351802773769305e-05,4.98904440194433e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.6349760510556858e-05,1.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.9576814087721645e-05,4.9785174411752e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.791689963475831e-05,2.538748481130886e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,4.514216213459318e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.501359475367895e-05,4.2903704917934e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,5.6848619760673203e-05,1.0,tunneling http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,5.961274110201754e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2382588410461784e-05,6.02156014540021e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1946175443658668e-05,6.327342805605865e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2179539379309604e-05,6.590842747156757e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.260230254253976e-05,5.414299181436332e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,1.699170281406397e-05,6.476881549302692e-94,regular http traffic
