src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.8909126025691016e-05,5.057152941583862e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.6211799362303618e-05,2.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.0163692310630304e-05,5.044813711269264e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.791689963475831e-05,2.5732787163267033e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,2.763315096646346e-05,4.575627121097132e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.60785597245038e-05,4.3305245005299184e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,4.80209933128851e-05,1.0,tunneling http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.2091184879405387e-05,6.052866008128452e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,6.112571777236697e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,3.982157391960457e-05,6.373779785673853e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,6.680491350448088e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.260230254253976e-05,5.505021978911742e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.1392089593542805e-05,6.543810805314467e-94,regular http traffic
