src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.8421957718312253e-05,8.81945455501158e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.7139208706943904e-05,9.625775563252078e-95,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.7637561881196023e-05,8.880693348158294e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.8022889275887473e-05,8.701880660632207e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5685467897884455e-05,9.395044684380834e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.7380102581455346e-05,8.653306327202649e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7476367829249464e-05,4.3641740939975485e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,4.048448237171287e-05,7.252659342016399e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.96634228807964e-05,6.72054525678248e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,5.1159877744821503e-05,6.692272836293492e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,3.685788187280764e-05,6.726017325668958e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,4.6909984384196126e-05,6.180274674768074e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,4.092189572302068e-05,9.891570948538113e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.146408591139573e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,4.911232220143649e-05,5.5110802103087634e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.436885152778358e-05,8.883491832269723e-95,regular http traffic
