src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9973580901848287e-05,1.836755945982924e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.715884924071906e-05,2.0300070112066423e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.841221530021366e-05,1.8685470811985862e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.6987477817760165e-05,1.997607464760383e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.750505957428137e-05,1.8260975042810564e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.756499290341208e-05,9.245803123336283e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,1.2237901459707215e-05,1.4878577517005132e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.296772126233681e-05,1.5972218496294752e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,5.525250984840417e-05,1.457269210896756e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.769298971650638e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2091183777024115e-05,1.80033486874602e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2091184879405387e-05,2.257841891417448e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2091184879405387e-05,2.417453220562169e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,4.8065545220752e-05,1.3105173126689257e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,4.907912080250506e-05,1.951678228462744e-94,regular http traffic
