src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.983348141947276e-05,6.243296667259151e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.6367639202410864e-05,4.0,tunneling http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.791689963475831e-05,3.1789756790338454e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,4.021060697112505e-05,6.832449531116017e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.1630975141508e-05,5.221952948078416e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,7.627168448703301e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.17295447303548e-05,7.704210067249824e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,7.926284681897825e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,8.254199008800416e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2615118752712355e-05,7.06013620458337e-94,regular http traffic
