src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.8022889275887473e-05,2.9931081088532823e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.555770886192025e-05,3.3516535114570106e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.450095541897094e-05,3.322011290015471e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.0235964749789504e-05,2.985593379661489e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7644961663770865e-05,1.5159159829239952e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.98244888067772e-05,2.8864682425481715e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.772611076238819e-05,2.647710616531199e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,5.620823077268306e-05,2.3817144647127627e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.296467281268054e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.260230254253976e-05,3.3312757648468046e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,3.7367514106066904e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.9690283417656376e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2236670319796095e-05,2.7635150239351633e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.467677832272838e-05,3.106955310875365e-94,regular http traffic
