src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,3.0197953413112564e-05,1.2934187745982213e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.5750295799800648e-05,1.420376449205631e-94,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.7760724039409586e-05,1.3182815462334932e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.818679225715896e-05,1.3009693788185764e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.939012908724441e-05,1.3915629333531996e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.0037054348158827e-05,1.2775722578389683e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7537796565539666e-05,6.461073324264617e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,1.0277590370262231e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.760950554115782e-05,1.0433662303570838e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,3.7948362235114174e-05,9.796263298195738e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.0311459843153475e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2091183777024115e-05,1.0725406612946306e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2675769433355316e-05,1.5281855166317511e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.6939956022694535e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,4.0538575369429405e-05,8.770168742237437e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,4.371316481047114e-05,1.2679933488962873e-94,regular http traffic
