src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,3.0214436314567774e-05,2.484287690494769e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.497063730533107e-05,2.765651787708037e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.7686137364169283e-05,2.537084173572418e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.580696001134127e-05,2.7391039536836277e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.861847260184613e-05,2.47177881215572e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7695681791124035e-05,1.2550602984881514e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.918591388219102e-05,2.4987208294324645e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.3268851424727535e-05,2.165429175388114e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,4.043561122062595e-05,2.0230116214160994e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,2.6417959026783847e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,2.653867210246048e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.0799975485357313e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.28783423495058e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.1091887482268052e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,4.6186991146944406e-05,2.7035604187844273e-94,regular http traffic
