src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.882970925912102e-05,5.803885755372091e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.551072924191411e-05,4.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.8370041810914222e-05,5.785346439966799e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7405418454480644e-05,2.954171778202405e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,6.507703197615181e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.241547288536013e-05,4.881941936866575e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,7.029694282229076e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2163870186651155e-05,7.114547709639071e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,7.330435211846608e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455765213363585e-05,7.671825037368235e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2091183777024115e-05,6.487083687997194e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.780409249400163e-05,7.310990837689797e-94,regular http traffic
