src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.983348141947276e-05,2.957423994796879e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.5806620205109502e-05,3.3125273735197773e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5806620205109502e-05,3.2811975551245324e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.8710974530750505e-05,2.9525211832784643e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.750252012835209e-05,1.498569413056003e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.918591388219102e-05,2.861359064615898e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.62536772820486e-05,2.630388433195391e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,3.9732363992828844e-05,2.3639244759864995e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,3.249986762223085e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,3.2870334848483223e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,4.6840720136229686e-05,3.6922202978151717e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,3.9225478227206685e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2163962842282972e-05,2.718545262322992e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.929898773624845e-05,3.0664323823899775e-94,regular http traffic
