src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,3.0375705814511885e-05,1.3953981321946833e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.6274448243084095e-05,1.5333699700295092e-94,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.8475770311022574e-05,1.424776873644373e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.7380652029979497e-05,1.408696696625476e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.67484343199954e-05,1.5032784453063765e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.750505957428137e-05,1.3846651528107188e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.760950554115782e-05,6.983297474242354e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,1.1028135359242479e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,3.200971743587485e-05,1.1358183155945011e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,3.779265779257683e-05,1.0635122172065951e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.1705875414502551e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2091183777024115e-05,1.2095530340337643e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,1.6668575812509654e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.260230309892013e-05,1.826578947671659e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.1781644526150143e-05,9.677485327204238e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,3.656970197569756e-05,1.3333471336808326e-94,regular http traffic
