src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.604371501632717e-05,6.677362867546097e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.4776060742070968e-05,7.369118779208867e-95,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,2.802857623926724e-05,6.742279886626944e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.861847260184613e-05,6.543394807985976e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5911175753585208e-05,7.22632195482391e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.929944448019535e-05,6.544993198629967e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.707428714795845e-05,3.3237883975014995e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.918276577967129e-05,4.7573347349820384e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.729856009012356e-05,4.8285178790711183e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,4.313721144709747e-05,5.2930105010548006e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,3.2993386678849314e-05,5.2139327913023435e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,4.71297266860252e-05,4.837737732606743e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.2031853890642855e-05,7.436537407531804e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.260230309892013e-05,8.753231196234516e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,5.773966676162852e-05,4.3606013659870226e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.8291419483293686e-05,5.2997791510632294e-95,regular http traffic
