src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.882970925912102e-05,2.655291106064632e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.5667783779510054e-05,2.957501264288644e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.794910019922514e-05,2.7156158324790915e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.6742100568455706e-05,2.934384297824985e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.989093723666779e-05,2.645968451104134e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7636758716795853e-05,1.3421001543396865e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,4.0146443828939744e-05,2.623616357544723e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,2.1816403239883554e-05,2.3664570854418302e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,4.130691088160049e-05,2.1469244946244354e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.216386206458211e-05,2.8662413118185565e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2091183777024115e-05,2.880867550233178e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.1442494349790564e-05,3.30503304696409e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,3.511866576132609e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.158568134386399e-05,2.3363086022528505e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.647069432650341e-05,2.8221724306639335e-94,regular http traffic
