src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.998916143536641e-05,3.806967058744232e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.5750295799800648e-05,1.0,tunneling http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.6048230616408828e-05,1.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.9225008512280892e-05,3.797868662187158e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.762961339803586e-05,1.9328232514254218e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,4.0221255433495685e-05,3.6240808016609275e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.37004494057825e-05,3.329463322522984e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,3.984138320230363e-05,1.0,tunneling http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.260230309892013e-05,4.385292350276922e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.187389596019168e-05,4.4208912286800566e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.260230254253976e-05,4.812490466564762e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2309557217522685e-05,5.02578765183629e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2615118752712355e-05,3.832384296768106e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.576642341777524e-05,3.9095337128299843e-94,regular http traffic
