src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.9973580901848287e-05,4.0747329000767267e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.591467523150539e-05,1.0,tunneling http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.497530435127102e-05,1.0,tunneling http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,2.861847260184613e-05,4.067010062552458e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.7755166863199e-05,2.0713226050566277e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,3.8234736405441436e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.3445071047518665e-05,3.5935108579220693e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,2.6481831866605486e-05,1.0,tunneling http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.1946174563661736e-05,4.744392613822874e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.2382577702456033e-05,4.7886601548276667e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,2.151392665131939e-05,5.154262308471402e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,5.38550569414376e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2236661728647005e-05,4.1943414892883654e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.519468867566591e-05,4.100759787103612e-94,regular http traffic
