src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,2.893140908068943e-05,2.2477455675097228e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,2.597362573105622e-05,2.490701548224257e-94,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,2.7666836455432725e-05,2.2945787836613792e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,2.5766338055332866e-05,2.467269261228311e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,3.027333628616893e-05,2.2312345366057164e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,5.754887162492584e-05,1.1333423464913567e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.964401217929429e-05,2.0057678510914983e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,1.6066308521899866e-05,1.996263440769422e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,2.611881192208404e-05,1.8402614568104812e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,2.260230309892013e-05,2.3186899074122012e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,2.260230254253976e-05,2.3399449785387273e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,4.759307764237876e-05,2.7607164134374245e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,2.1513926836868974e-05,2.967724458373522e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,2.2455705272318873e-05,1.7892078874999432e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,2.2797530644405694e-05,2.4959016612911384e-94,regular http traffic
