source_ip,destination_ip,packet_size,time_diff
10.8.8.130,207.241.227.212,241,0.0
10.8.8.130,207.241.227.212,234,0.0005290508270263672
10.8.8.130,207.241.227.212,232,0.0004940032958984375
10.8.8.130,207.241.236.176,235,0.0
10.8.8.130,207.241.227.212,234,0.0012369155883789062
10.8.8.130,207.241.236.176,234,0.0011589527130126953
10.8.8.130,207.241.224.2,209,0.0
10.8.8.130,207.241.224.2,192,0.0008270740509033203
10.8.8.130,207.241.236.176,241,0.0022029876708984375
10.8.8.130,207.241.236.176,240,0.0007569789886474609
10.8.8.130,207.241.224.2,222,0.0020530223846435547
10.8.8.130,207.241.224.2,220,0.0011839866638183594
10.8.8.130,207.241.224.2,227,0.007990121841430664
10.8.8.130,207.241.239.206,406,0.0
10.8.8.130,207.241.226.111,406,0.0
207.241.224.2,10.8.8.130,414,0.0
207.241.224.2,10.8.8.130,413,0.02042102813720703
207.241.224.2,10.8.8.130,413,0.015462875366210938
207.241.224.2,10.8.8.130,381,0.0021910667419433594
207.241.224.2,10.8.8.130,420,0.010045051574707031
207.241.239.206,10.8.8.130,202,0.0
207.241.226.111,10.8.8.130,202,0.0
10.8.8.130,207.241.236.176,294,0.561251163482666
10.8.8.130,207.241.236.176,292,0.02225804328918457
10.8.8.130,207.241.236.176,306,0.0031218528747558594
10.8.8.130,207.241.236.176,281,6.508827209472656e-05
207.241.236.176,10.8.8.130,99,0.0
10.8.8.130,207.241.224.2,214,1.0568108558654785
207.241.236.176,10.8.8.130,238,0.4759531021118164
10.8.8.130,207.241.236.176,221,0.800544023513794
10.8.8.130,207.241.224.2,214,0.5168349742889404
207.241.236.176,10.8.8.130,100,0.2757139205932617
10.8.8.130,207.241.236.176,225,0.26996898651123047
207.241.227.212,10.8.8.130,1140,0.0
10.8.8.130,207.241.227.212,234,1.7634670734405518
207.241.224.2,10.8.8.130,414,1.5559370517730713
10.8.8.130,207.241.236.176,230,0.217987060546875
207.241.236.176,10.8.8.130,1360,0.28772902488708496
207.241.236.176,10.8.8.130,1360,4.506111145019531e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.218650817871094e-05
207.241.236.176,10.8.8.130,1360,4.38690185546875e-05
207.241.236.176,10.8.8.130,1360,3.314018249511719e-05
207.241.236.176,10.8.8.130,1360,4.291534423828125e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.218650817871094e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.314018249511719e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,0.0009579658508300781
207.241.236.176,10.8.8.130,1360,0.0006821155548095703
207.241.236.176,10.8.8.130,1360,3.504753112792969e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
207.241.236.176,10.8.8.130,1360,3.314018249511719e-05
207.241.236.176,10.8.8.130,1360,0.000209808349609375
207.241.236.176,10.8.8.130,1360,3.409385681152344e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.314018249511719e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,0.00013399124145507812
207.241.236.176,10.8.8.130,1360,3.314018249511719e-05
207.241.236.176,10.8.8.130,1360,4.887580871582031e-05
207.241.236.176,10.8.8.130,1360,3.218650817871094e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
207.241.236.176,10.8.8.130,1360,3.218650817871094e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,8.106231689453125e-05
207.241.236.176,10.8.8.130,1360,0.0015020370483398438
207.241.236.176,10.8.8.130,1360,3.600120544433594e-05
207.241.236.176,10.8.8.130,1360,3.2901763916015625e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
207.241.236.176,10.8.8.130,1360,3.409385681152344e-05
207.241.236.176,10.8.8.130,1360,3.1948089599609375e-05
