src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.370394876833425e-05,1.8046417558202896e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.402228754795061e-05,2.089514936753895e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.58208432505502e-05,1.7876258680676955e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017186479250581242,9.207173230724543e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012344647433622664,2.0504356750153244e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00013758917891490774,1.550786652942419e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.586065389896928e-05,2.1057573462729672e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,2.15638047901651e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,0.00010992996767801016,2.2371977947539382e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,2.2950433874458723e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.292587138819225e-05,1.973398440878012e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.1782514723701554e-05,2.3194336941462603e-94,regular http traffic
