src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.874369554444749e-05,5.941247140982672e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,6.877705639678761e-05,6.933319852802801e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,9.532213936819128e-05,5.969047736610016e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.742483744966297e-05,6.781086801668481e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.4692891910871e-05,5.879863625490588e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017425870050032888,3.0531000980427276e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,3.9215060918313196e-05,4.9155297112518273e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00010068597818254878,5.2813496943513885e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00016882602418896703,4.7868033791760266e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,5.720254667925473e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.836482474921314e-05,5.9037258364314633e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.10511978384713e-05,7.24789795032742e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.10511978384713e-05,7.682250044147933e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,0.00014933005674596717,4.4487329284219976e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.00014730368821540241,6.605787630170855e-95,regular http traffic
