src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.4692891910871e-05,1.973701610095854e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.00860158711176e-05,2.286957289013916e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.657766876526912e-05,1.9573626709641496e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017414022688900984,1.0068078341933182e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012172483641313294,2.1992949635521238e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,6.340634818186249e-05,1.6685135500856468e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,2.3114981740180104e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,2.3763420325265858e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.7479972022513e-05,2.4505454050050285e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.378120978635562e-05,2.517196904021429e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.836498144202677e-05,2.186203596303158e-94,regular http traffic
