src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.657766876526912e-05,6.056740366498159e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,8.083658138802416e-05,7.05701622222482e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,9.064828051079495e-05,6.079354225170537e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,8.191649759313669e-05,6.903152333384546e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.716337419342658e-05,5.994580712326495e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017331936638674222,3.110787054871465e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012788827635699552,4.993712961523536e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,6.500377993074451e-05,5.435176902136137e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,7.096957698935876e-05,4.927698826611614e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,5.8574797570493384e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,6.056366365260274e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.620245331681842e-05,7.398939754286165e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,7.819475133271798e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,0.00016501502333615128,4.5093234713169864e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,7.248542940940099e-05,6.743736390731127e-95,regular http traffic
