src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,9.242751185698138e-05,6.49547559868732e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,8.145676292489276e-05,7.583036170361367e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,8.345989319415938e-05,6.53439796780123e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.00860158711176e-05,7.466644650266591e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.719725672408772e-05,6.442745925205961e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017348969079794668,3.341714916080339e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012429111149748784,5.315498066457195e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.2990225117087466e-05,5.867150404215841e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00011875990783506102,5.3031258108207045e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,6.421795553249744e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,6.654175528955864e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.10511978384713e-05,7.9777206509006e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.7479972022513e-05,8.394747958695153e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,7.586065389896928e-05,4.9604642558822465e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.00015838939301333717,7.085034937688818e-95,regular http traffic
