src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.362783537633727e-05,6.7232259032625e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.742483744966297e-05,7.845759270408777e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,9.290918131707393e-05,6.750308610674628e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.261309679678019e-05,7.727335364243229e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.744963964461995e-05,6.665270348237257e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017378027451958182,3.4566379255214826e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,9.892109700595538e-06,6.406841045372846e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00016084192923917877,6.036393061401858e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,9.570585844854796e-05,5.532474737023286e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,6.71166117120242e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,6.95308011080366e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,8.25217082914833e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,8.669198136942883e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.7479972022513e-05,5.245871463352927e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,1.288315047828575e-05,7.957176664113387e-95,regular http traffic
