src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.627000215352005e-05,1.666965003178893e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.146420667263946e-05,1.931609177172083e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.710556586908328e-05,1.6532901600731543e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017529727348168731,8.518198623424727e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,8.876250518141489e-05,1.546471126444466e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00013266219098293172,1.4360248178597428e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00014590565473246236,1.3577252755976872e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.10511978384713e-05,1.929891582835064e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,1.986780418295182e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,0.00011168118711462863,2.0714295357982965e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,2.1178103047370693e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.31391489982944e-05,1.791957713373455e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,7.248542940940099e-05,2.1653776733501976e-94,regular http traffic
