src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,9.353376642146325e-05,1.1984080401722307e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.261309679678019e-05,1.4125147314156913e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.326806523864095e-05,1.3881609196080897e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.648311369570837e-05,1.1918471661794933e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.000173955732638162,6.16432483777803e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012209203188733473,1.2036111860719003e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00017321570448302945,1.0632373444075674e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.0001691156878410839,9.612900589052002e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,1.3350227742404513e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.747996994309586e-05,1.3947344212674646e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.199963513165257e-05,1.501964309569272e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.7479972022513e-05,1.5314126401378567e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,1.1874985024688728e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.00015838939301333717,1.268257068942921e-94,regular http traffic
