src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.903297076932445e-05,1.0539424609991112e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.111190383883864e-05,1.237909889697579e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.742483744966297e-05,1.216879601418664e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.234640790024407e-05,1.0494523478327724e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.0001743872432411458,5.415684987815723e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012429111149748784,1.0688129979351419e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.8807755754920195e-05,9.529608955685429e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.0001738388944560002,8.429752549045466e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,1.1462376844798192e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.378147356453023e-05,1.2053605843033406e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.464231183507326e-05,1.3081834156652018e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.594464697231854e-05,1.353227968765761e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.858688329993833e-05,1.0006044128388792e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.00010527015357210483,1.1462677720311241e-94,regular http traffic
