src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.355650821088943e-05,1.7231440149823591e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.326806523864095e-05,1.9967379201024562e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.648311369570837e-05,1.7091538866783364e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017529727348168731,8.804605196664506e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012209203188733473,1.5874864014412666e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,5.1891689092004556e-05,1.4870991043738587e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00010763419066319154,1.4208447388763098e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.10511978384713e-05,2.002700587124088e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,2.0567836522878346e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.335281746734399e-05,2.139220726662757e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,2.1929982705305668e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.704094595514178e-05,1.868469431730276e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,7.757122562410351e-05,2.2213762803860576e-94,regular http traffic
