src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.716337419342658e-05,1.540631521009508e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.00860158711176e-05,1.7869144412963365e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.817123666112901e-05,1.5289533975170953e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017529727348168731,7.886646645672335e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00011424720546450924,1.454200654624472e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00011048122380815669,1.3474357380244357e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00013340042184441323,1.2335388386909881e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,1.768804944132419e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,1.82482190878867e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.485934154796439e-05,1.9250486037460086e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.309633021044687e-05,1.9650414411542648e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.836482474921314e-05,1.6261720648552058e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.00015219271438448052,1.5947829574995618e-94,regular http traffic
