src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.996611716279833e-05,1.1761346468301766e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,6.877705639678761e-05,1.385456080197884e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,8.207163916746485e-05,1.3624463854498264e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.242751185698138e-05,1.1695783726510174e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017383522804776156,6.049109561702483e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012209203188733473,1.1872321006801396e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00016227798685396292,1.0517236972704927e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00012032552228128628,9.470681581482399e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,1.3060362124451836e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.747996994309586e-05,1.365289803674226e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.594464697231854e-05,1.4734499449945732e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.550910870352287e-05,1.5013303754202941e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,1.1600534846440998e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.0001559912442779154,1.250025510597345e-94,regular http traffic
