src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.874369554444749e-05,6.281846451972597e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.12064255151209e-05,7.338338434006576e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,8.657766876526912e-05,6.301915876663508e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,6.877705639678761e-05,7.181301018857177e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.233725130192223e-05,6.20910996131832e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.0001720062223664021,3.22669552437383e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012429111149748784,5.1546055139903654e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00011716556478885024,5.578146523732768e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00016500237940189285,5.08074462664987e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,6.131929935297069e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,6.35527094710807e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.748016286515795e-05,7.684346542650331e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,8.109340751224473e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,0.00011250211754547635,4.694144760228791e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.0001539987554938701,6.90960145532077e-95,regular http traffic
