src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,9.353376642146325e-05,4.058396753516329e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.194996276991704e-05,4.7112303240657945e-95,regular http traffic
10.8.8.130,207.241.227.82,tunneling http trafficc,9.353376642146325e-05,4.086662197654536e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,8.6237992136961e-05,4.0830890102702724e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.402228754795061e-05,4.655772231315197e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.163479938815449e-05,3.983981295585197e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017331936638674222,2.0739461943243706e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012429111149748784,3.344556549637029e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,7.365207347821961e-05,3.383299915159393e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,8.82845804559046e-05,3.1608997779296546e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.7479972022513e-05,3.3762267737144105e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,3.465461421398852e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.563164447364154e-05,4.8282436937463425e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,5.225237263721594e-95,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,0.00012003791107377586,2.8875771422631447e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,5.913524532255573e-05,4.115265261115551e-95,regular http traffic
