src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.874369554444749e-05,2.0085110168560984e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.30145674404657e-05,2.3259567604301854e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.411711972184326e-05,1.9902595591330475e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017529727348168731,1.0239734640911271e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012429111149748784,2.2234288464221484e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00012706371297966835,1.6975555758435835e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,2.3540066055340977e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,7.516645548607788e-05,2.418252886581092e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,2.493254475712683e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.195694187054827e-05,2.5616212094802524e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,7.037522487658208e-05,2.2300002297047452e-94,regular http traffic
