src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.58316577975191e-05,1.0860649139452894e-94,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.928823577540455e-05,1.2775132428518964e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.186736513177832e-05,1.2568977326871362e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,9.338949380991784e-05,1.0810629481257323e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017321570448302945,5.58848844889357e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012209203188733473,1.093236710950244e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00013316979879567068,9.748040331527472e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,8.28482928855666e-05,8.717037954318113e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.493446385438077e-05,1.1870266966978701e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.747996994309586e-05,1.2485450614637363e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.620245331681842e-05,1.354961661976852e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,1.3943954955029206e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.858688329993833e-05,1.0452113616944682e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.0001743267017275267,1.1809285515575212e-94,regular http traffic
