src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,9.21638645271081e-05,2.1325488086452866e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.224321377913648e-05,2.472830518283478e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.0001725665219465361,1.0872116908055104e-94,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00012209203188733473,2.3128921324386784e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,4.4413094582259386e-05,1.7901242477679285e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,7.082568559749906e-05,2.511516042017969e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,2.574800754976466e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,2.654996921975899e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.703965310192625e-05,2.726964614333042e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.836482474921314e-05,2.3877390922536994e-94,regular http traffic
