src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,8.874369554444749e-05,1.551898927107146e-94,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.326806523864095e-05,1.8005619523733372e-94,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.744963964461995e-05,1.5403875504126797e-94,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017529727348168731,7.943682598535057e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00011572423155309476,1.4628408872045404e-94,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.0001305922999934284,1.3550921573366794e-94,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00010876904620723121,1.242731630811724e-94,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.792172863649817e-05,1.7835267731898443e-94,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,1.8400859616715512e-94,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.199963513165257e-05,1.9389365630188088e-94,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,6.681994298677977e-05,1.9800060330913583e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,6.836482474921314e-05,1.6407984701571043e-94,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.00017144617025069425,1.600614692045558e-94,regular http traffic
