src_ip,dest_ip,original_class,z_n,s_n,new_class
10.8.8.130,207.241.227.188,tunneling http trafficc,9.290918131707393e-05,8.054006214764553e-95,regular http traffic
10.8.8.130,207.241.227.212,tunneling http trafficc,7.305067641582499e-05,9.412221374548634e-95,regular http traffic
10.8.8.130,207.241.228.122,tunneling http trafficc,8.355650821088943e-05,8.068482405982368e-95,regular http traffic
10.8.8.130,207.241.236.176,tunneling http trafficc,7.30145674404657e-05,9.293231718475348e-95,regular http traffic
10.8.8.130,207.241.237.128,tunneling http trafficc,8.370394876833425e-05,8.00928031755767e-95,regular http traffic
10.8.8.138,185.2.220.137,tunneling http trafficc,0.00017348969079794668,4.148603908413562e-95,regular http traffic
10.8.8.138,24.156.130.203,tunneling http trafficc,0.00011503707822728982,8.720413079214437e-95,regular http traffic
185.2.220.137,10.8.8.138,tunneling http trafficc,0.00013262911745577906,7.135574125221942e-95,regular http traffic
207.241.227.188,10.8.8.130,tunneling http trafficc,0.00011005701951411208,6.629461874540188e-95,regular http traffic
207.241.227.212,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,8.4275811827642e-95,regular http traffic
207.241.227.82,10.8.8.130,tunneling http trafficc,6.550910813557974e-05,8.751995588856322e-95,regular http traffic
207.241.228.122,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,9.875421280988962e-95,regular http traffic
207.241.236.176,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,1.0361362537489703e-94,regular http traffic
207.241.237.128,10.8.8.130,tunneling http trafficc,7.286766135280609e-05,6.979823442849732e-95,regular http traffic
24.156.130.203,10.8.8.138,tunneling http trafficc,0.0001402202614966546,9.021754042742634e-95,regular http traffic
